,ts_code,trade_date,pct_chg,amount
779,002289.SZ,20221018,9.9727,84783.599
3206,600640.SH,20221018,9.9682,237835.668
1453,003003.SZ,20221018,9.9609,109719.117
3040,600428.SH,20221018,9.9541,1075554.545
1170,002693.SZ,20221018,9.9455,23125.037
76,000407.SZ,20221018,9.9379,1086475.556
1109,002630.SZ,20221018,9.9379,636194.522
909,002420.SZ,20221018,9.9349,42813.958
2853,600192.SH,20221018,9.9291,134209.799
1001,002518.SZ,20221018,9.9105,1481440.831
4258,605020.SH,20221018,9.8913,353602.506
2664,301286.SZ,20221018,9.8872,168510.441
3241,600684.SH,20221018,9.8726,149736.2
1682,300203.SZ,20221018,9.8691,787552.888
4056,603658.SH,20221018,9.8566,3269658.963
4624,688314.SH,20221018,9.7812,135934.489
2104,300636.SZ,20221018,9.7074,342004.202
4614,688302.SH,20221018,9.6392,78921.542
1209,002737.SZ,20221018,9.589,556791.932
3904,603309.SH,20221018,9.589,279187.396
2188,300723.SZ,20221018,9.568,155312.595
2284,300827.SZ,20221018,9.5534,1057382.462
2183,300718.SZ,20221018,9.2924,330441.376
3746,603052.SH,20221018,8.9676,595116.533
3760,603071.SH,20221018,8.9213,384985.582
1943,300472.SZ,20221018,8.7943,522879.408
2108,300640.SZ,20221018,8.7329,180220.971
4593,688278.SH,20221018,8.7203,215873.357
4387,688029.SH,20221018,8.6631,748573.294
814,002324.SZ,20221018,8.5804,493097.873
3133,600557.SH,20221018,8.5641,456133.041
3556,601222.SH,20221018,8.5135,684083.619
614,002118.SZ,20221018,8.4871,601981.75
955,002469.SZ,20221018,8.4195,762011.495
4793,688676.SH,20221018,8.3491,401102.907
4623,688313.SH,20221018,8.1741,176602.819
4424,688073.SH,20221018,8.1552,279431.952
2414,300964.SZ,20221018,8.1248,79538.19
1516,300026.SZ,20221018,8.056,1243007.981
2591,301167.SZ,20221018,8.0196,83286.592
1537,300049.SZ,20221018,8.0143,380109.248
2328,300871.SZ,20221018,8.0073,103054.841
2115,300648.SZ,20221018,7.9603,308755.104
2405,300955.SZ,20221018,7.9029,77089.437
1718,300240.SZ,20221018,7.7684,203615.264
4841,830946.BJ,20221018,7.7273,76879.063
485,001317.SZ,20221018,7.7109,176685.877
473,001267.SZ,20221018,7.6087,366677.821
1362,002903.SZ,20221018,7.6003,818065.814
4836,688819.SH,20221018,7.4094,226574.334
2655,301268.SZ,20221018,7.3991,193084.291
4771,688621.SH,20221018,7.3789,131977.163
4471,688125.SH,20221018,7.3498,61020.267
4311,605222.SH,20221018,7.26,362751.29
752,002262.SZ,20221018,7.2487,610165.55
3410,600875.SH,20221018,7.2356,1029714.744
319,000819.SZ,20221018,7.1355,393801.119
1327,002866.SZ,20221018,7.0841,1581196.337
3369,600827.SH,20221018,7.0588,196006.305
4375,688016.SH,20221018,7.0448,1090324.441
2760,600079.SH,20221018,7.0401,1410672.194
807,002317.SZ,20221018,7.0039,525733.42
3516,601089.SH,20221018,6.9872,273013.52
2160,300693.SZ,20221018,6.9869,785768.878
445,001205.SZ,20221018,6.986,86043.871
2562,301125.SZ,20221018,6.8,81910.873
2818,600152.SH,20221018,6.7544,1082876.414
617,002121.SZ,20221018,6.7245,1686515.672
2445,300996.SZ,20221018,6.6862,266915.015
3099,600515.SH,20221018,6.6838,604467.435
3075,600487.SH,20221018,6.6632,1301510.624
4879,833943.BJ,20221018,6.6589,12475.546
4677,688385.SH,20221018,6.6321,495469.119
469,001255.SZ,20221018,6.5125,290884.846
3929,603339.SH,20221018,6.4892,185019.444
2098,300630.SZ,20221018,6.464,274482.494
4792,688670.SH,20221018,6.4262,42493.261
4286,605128.SH,20221018,6.4191,86737.101
1867,300395.SZ,20221018,6.3636,369259.563
2129,300662.SZ,20221018,6.3526,200804.918
3581,601369.SH,20221018,6.3507,449658.34
4222,603963.SH,20221018,6.3365,228202.31
4815,688722.SH,20221018,6.3316,96546.94
4523,688192.SH,20221018,6.3205,62479.12
825,002335.SZ,20221018,6.2567,1134563.202
256,000721.SZ,20221018,6.2201,242694.696
1182,002706.SZ,20221018,6.2016,190260.384
2200,300737.SZ,20221018,6.1886,267882.382
1031,002549.SZ,20221018,6.178,296256.381
513,002014.SZ,20221018,6.1381,58245.992
4746,688578.SH,20221018,6.138,173931.854
2016,300547.SZ,20221018,6.1237,95867.971
4782,688658.SH,20221018,6.1151,221637.641
4008,603569.SH,20221018,6.099,162953.641
1085,002603.SZ,20221018,6.0808,1942424.146
2802,600129.SH,20221018,6.0746,405213.477
477,001283.SZ,20221018,6.0617,195995.855
1154,002675.SZ,20221018,6.0213,513529.365
1299,002836.SZ,20221018,5.9957,133229.683
2254,300796.SZ,20221018,5.988,119200.098
2379,300926.SZ,20221018,5.9752,139352.758
4034,603611.SH,20221018,5.9524,269883.569
4033,603610.SH,20221018,5.9259,236873.149
4822,688768.SH,20221018,5.8307,131676.036
2054,300586.SZ,20221018,5.8263,591480.413
1171,002694.SZ,20221018,5.8091,32763.336
4892,835207.BJ,20221018,5.8041,27312.265
3006,600380.SH,20221018,5.7895,422760.361
2120,300653.SZ,20221018,5.7126,444084.211
333,000838.SZ,20221018,5.6795,192385.521
1923,300452.SZ,20221018,5.668,253029.776
526,002028.SZ,20221018,5.6547,321063.778
4812,688707.SH,20221018,5.6297,473505.362
2271,300814.SZ,20221018,5.6213,101866.326
271,000739.SZ,20221018,5.6203,930458.288
4681,688389.SH,20221018,5.618,308257.58
3948,603379.SH,20221018,5.5825,238182.155
663,002169.SZ,20221018,5.5616,726847.299
3895,603297.SH,20221018,5.5231,537330.488
953,002467.SZ,20221018,5.5156,384213.961
2244,300785.SZ,20221018,5.5038,360912.728
1893,300421.SZ,20221018,5.5007,109687.962
4373,688013.SH,20221018,5.4343,84183.183
2854,600193.SH,20221018,5.4206,50688.298
703,002210.SZ,20221018,5.3942,285650.683
118,000529.SZ,20221018,5.3763,257895.962
2582,301155.SZ,20221018,5.3342,401383.576
3445,600933.SH,20221018,5.323,221471.452
355,000885.SZ,20221018,5.3004,216168.047
3780,603100.SH,20221018,5.2632,284970.797
1241,002773.SZ,20221018,5.2601,631506.901
2289,300832.SZ,20221018,5.2115,1294259.476
2928,600285.SH,20221018,5.1978,338758.844
1132,002653.SZ,20221018,5.1772,102420.847
1234,002765.SZ,20221018,5.1493,245324.018
3228,600666.SH,20221018,5.1402,62135.298
3935,603356.SH,20221018,5.1398,37192.542
3837,603191.SH,20221018,5.1282,297994.941
3360,600818.SH,20221018,5.1201,185635.758
2062,300594.SZ,20221018,5.1122,38546.083
3271,600719.SH,20221018,5.1111,8681.092
2766,600085.SH,20221018,5.1051,755667.025
2063,300595.SZ,20221018,5.1034,907347.295
4477,688131.SH,20221018,5.1027,258394.896
911,002422.SZ,20221018,5.0916,1158407.744
4415,688063.SH,20221018,5.0799,1045932.109
1726,300248.SZ,20221018,5.0562,334730.869
1376,002919.SZ,20221018,5.0509,58505.134
2982,600353.SH,20221018,5.0366,134625.048
427,000980.SZ,20221018,5.0228,96291.201
483,001313.SZ,20221018,5.0053,164179.842
4881,834062.BJ,20221018,5.0,16578.851
1074,002592.SZ,20221018,5.0,85365.543
2004,300534.SZ,20221018,5.0,343040.069
1270,002805.SZ,20221018,4.9932,530132.333
1249,002781.SZ,20221018,4.9924,23211.289
3920,603329.SH,20221018,4.9916,167130.294
1076,002594.SZ,20221018,4.9912,6717206.761
1654,300171.SZ,20221018,4.9834,833965.783
2944,600306.SH,20221018,4.9784,641.17
2759,600078.SH,20221018,4.9777,315939.776
520,002022.SZ,20221018,4.9612,163478.763
4768,688617.SH,20221018,4.9511,1072775.83
1826,300350.SZ,20221018,4.9505,195799.19
4495,688161.SH,20221018,4.9485,207390.615
2511,301067.SZ,20221018,4.9429,42415.147
1966,300495.SZ,20221018,4.9315,148600.334
1644,300161.SZ,20221018,4.9273,544018.318
643,002149.SZ,20221018,4.8947,259764.359
1176,002699.SZ,20221018,4.893,9127.23
4907,836433.BJ,20221018,4.8913,9230.991
4246,603998.SH,20221018,4.8889,225160.609
4147,603823.SH,20221018,4.867,79984.332
4484,688139.SH,20221018,4.8637,216537.488
6,000008.SZ,20221018,4.8035,155858.572
1260,002793.SZ,20221018,4.7927,173877.904
1017,002535.SZ,20221018,4.7847,38937.201
508,002009.SZ,20221018,4.7673,261715.68
4591,688276.SH,20221018,4.7636,155965.381
4563,688236.SH,20221018,4.7319,136405.672
906,002417.SZ,20221018,4.7306,66210.43
3011,600387.SH,20221018,4.6914,132524.565
1475,003027.SZ,20221018,4.6908,430202.169
318,000818.SZ,20221018,4.6823,277048.837
2294,300837.SZ,20221018,4.6814,94282.134
1300,002837.SZ,20221018,4.6763,646255.317
878,002389.SZ,20221018,4.6449,1569150.389
4153,603836.SH,20221018,4.6243,97189.261
1296,002832.SZ,20221018,4.6147,253013.804
2978,600348.SH,20221018,4.6129,1510484.422
939,002452.SZ,20221018,4.6113,146481.368
737,002245.SZ,20221018,4.5953,556512.681
4783,688659.SH,20221018,4.5921,179727.226
4729,688551.SH,20221018,4.5713,34424.86
4125,603787.SH,20221018,4.5636,197241.1
2268,300811.SZ,20221018,4.5625,87764.401
1183,002707.SZ,20221018,4.5597,479677.016
3468,600976.SH,20221018,4.5436,454059.757
4565,688238.SH,20221018,4.5414,92235.429
4911,836871.BJ,20221018,4.5226,11033.91
3686,601958.SH,20221018,4.5161,687582.032
1868,300396.SZ,20221018,4.5094,960200.541
105,000513.SZ,20221018,4.4947,566950.258
4568,688247.SH,20221018,4.4603,64331.004
3005,600379.SH,20221018,4.4273,126862.556
2178,300712.SZ,20221018,4.4223,349896.186
4403,688050.SH,20221018,4.4212,355514.421
1752,300274.SZ,20221018,4.4081,3684727.075
1127,002648.SZ,20221018,4.4043,689367.228
4508,688177.SH,20221018,4.4041,18477.03
3466,600973.SH,20221018,4.3893,213484.687
1902,300430.SZ,20221018,4.3846,178823.214
976,002492.SZ,20221018,4.3796,98636.261
942,002455.SZ,20221018,4.3762,237253.334
2825,600160.SH,20221018,4.3568,480915.32
4490,688156.SH,20221018,4.3548,40955.268
3141,600566.SH,20221018,4.3447,572423.813
4655,688356.SH,20221018,4.337,307189.254
3981,603507.SH,20221018,4.3307,393758.634
517,002019.SZ,20221018,4.3282,271611.135
2171,300705.SZ,20221018,4.3265,208068.871
1832,300356.SZ,20221018,4.3243,48005.288
3039,600426.SH,20221018,4.3175,752180.721
2518,301075.SZ,20221018,4.3137,23510.328
4029,603606.SH,20221018,4.2937,705218.288
1589,300105.SZ,20221018,4.2654,141840.317
1067,002585.SZ,20221018,4.2623,748451.267
4928,839680.BJ,20221018,4.2318,6077.645
1252,002785.SZ,20221018,4.2139,146992.408
10,000012.SZ,20221018,4.1968,770570.227
1909,300438.SZ,20221018,4.1872,1240306.622
4675,688382.SH,20221018,4.1848,60066.56
3482,600992.SH,20221018,4.1757,630271.601
2431,300982.SZ,20221018,4.175,123768.23
4138,603810.SH,20221018,4.164,175123.516
4442,688093.SH,20221018,4.1597,27411.276
3744,603050.SH,20221018,4.1494,141472.9
4341,605376.SH,20221018,4.122,159612.718
1413,002960.SZ,20221018,4.1181,151575.618
1821,300345.SZ,20221018,4.1037,88847.748
3106,600522.SH,20221018,4.0963,1251241.637
3322,600775.SH,20221018,4.0892,246736.183
4572,688253.SH,20221018,4.0865,80121.697
3989,603520.SH,20221018,4.0749,312683.662
2035,300566.SZ,20221018,4.0718,206762.996
3914,603322.SH,20221018,4.0593,85468.104
4482,688137.SH,20221018,4.0567,217115.85
510,002011.SZ,20221018,4.0375,470763.522
382,000919.SZ,20221018,4.0166,80848.009
3289,600738.SH,20221018,3.9939,67231.543
471,001259.SZ,20221018,3.9862,276074.733
968,002484.SZ,20221018,3.9807,169602.882
2877,600221.SH,20221018,3.9735,371066.507
580,002084.SZ,20221018,3.9683,824817.83
4235,603985.SH,20221018,3.9655,499964.4
4683,688391.SH,20221018,3.9459,213012.261
1287,002823.SZ,20221018,3.945,346174.654
4164,603863.SH,20221018,3.9409,91708.719
3772,603089.SH,20221018,3.9333,69199.423
4845,831152.BJ,20221018,3.9292,85138.882
423,000975.SZ,20221018,3.9245,525921.217
660,002166.SZ,20221018,3.9106,369580.312
4417,688066.SH,20221018,3.9046,126025.747
1062,002580.SZ,20221018,3.8986,684950.041
2565,301128.SZ,20221018,3.8889,59769.411
2481,301033.SZ,20221018,3.8865,140376.779
291,000783.SZ,20221018,3.8817,386374.429
3273,600721.SH,20221018,3.8781,288849.367
3319,600771.SH,20221018,3.8651,417451.514
1345,002885.SZ,20221018,3.8536,448341.435
4037,603615.SH,20221018,3.8462,10616.268
1306,002843.SZ,20221018,3.8328,201463.234
4452,688105.SH,20221018,3.8138,138691.933
3172,600599.SH,20221018,3.8136,52884.516
3710,603007.SH,20221018,3.8095,18882.016
4139,603811.SH,20221018,3.7999,92518.59
4917,837344.BJ,20221018,3.7975,2615.035
1257,002790.SZ,20221018,3.7958,19873.374
2662,301283.SZ,20221018,3.7949,111163.812
3397,600861.SH,20221018,3.7935,93956.064
4020,603595.SH,20221018,3.7783,350703.351
1802,300326.SZ,20221018,3.7736,404060.501
3405,600869.SH,20221018,3.7707,715758.45
1455,003005.SZ,20221018,3.7598,727908.974
2639,301229.SZ,20221018,3.758,81977.491
231,000688.SZ,20221018,3.7545,87292.82
3076,600488.SH,20221018,3.7528,66208.301
2028,300559.SZ,20221018,3.7513,181177.349
2554,301116.SZ,20221018,3.7453,103464.625
89,000423.SZ,20221018,3.74,292444.15
1201,002729.SZ,20221018,3.7342,68846.508
4717,688517.SH,20221018,3.7331,20193.585
1523,300034.SZ,20221018,3.7322,252873.315
1981,300510.SZ,20221018,3.7118,93092.448
1887,300415.SZ,20221018,3.702,384782.251
2788,600114.SH,20221018,3.6916,122606.501
4203,603922.SH,20221018,3.691,66376.929
2052,300584.SZ,20221018,3.6905,116214.733
4077,603687.SH,20221018,3.6842,118221.308
4340,605369.SH,20221018,3.6735,156095.621
766,002276.SZ,20221018,3.6677,243772.633
3867,603229.SH,20221018,3.6538,314364.143
3131,600552.SH,20221018,3.652,241791.229
4590,688275.SH,20221018,3.6485,485543.116
2793,600119.SH,20221018,3.6484,26421.841
2205,300742.SZ,20221018,3.6258,218694.553
4051,603648.SH,20221018,3.6232,97102.986
1120,002641.SZ,20221018,3.619,664016.686
3332,600785.SH,20221018,3.6136,131715.367
3105,600521.SH,20221018,3.6054,421468.13
3845,603201.SH,20221018,3.5954,84761.0
4630,688320.SH,20221018,3.5444,193403.608
4701,688455.SH,20221018,3.5428,75992.387
1254,002787.SZ,20221018,3.5427,34323.194
2544,301103.SZ,20221018,3.538,104157.293
4566,688239.SH,20221018,3.5363,122337.211
822,002332.SZ,20221018,3.5349,599929.859
1357,002898.SZ,20221018,3.525,40289.815
3990,603527.SH,20221018,3.5225,80468.781
1470,003021.SZ,20221018,3.5223,161065.056
1123,002644.SZ,20221018,3.5032,120119.693
3733,603035.SH,20221018,3.4912,226345.522
2061,300593.SZ,20221018,3.4898,161368.26
2083,300615.SZ,20221018,3.4855,36410.476
1458,003008.SZ,20221018,3.4814,32096.173
1339,002879.SZ,20221018,3.467,54325.912
3389,600851.SH,20221018,3.4632,29513.825
1970,300499.SZ,20221018,3.4483,169766.876
4918,837821.BJ,20221018,3.4483,13178.017
2525,301082.SZ,20221018,3.4483,55526.539
2255,300797.SZ,20221018,3.4483,309167.99
235,000695.SZ,20221018,3.4483,55529.506
1968,300497.SZ,20221018,3.4345,151161.367
790,002300.SZ,20221018,3.4063,216699.837
2282,300825.SZ,20221018,3.4019,71061.346
4511,688180.SH,20221018,3.3989,477971.723
4582,688266.SH,20221018,3.3982,210829.308
405,000953.SZ,20221018,3.3981,159910.665
1025,002543.SZ,20221018,3.3924,641034.046
4461,688114.SH,20221018,3.3917,333974.422
1199,002727.SZ,20221018,3.3873,307191.059
1834,300358.SZ,20221018,3.3869,257706.717
413,000963.SZ,20221018,3.3784,1177967.789
1592,300108.SZ,20221018,3.3654,48499.294
2034,300565.SZ,20221018,3.3572,1213495.866
404,000952.SZ,20221018,3.3548,95834.81
1961,300490.SZ,20221018,3.3545,109456.981
2277,300820.SZ,20221018,3.3543,304604.798
1880,300408.SZ,20221018,3.3345,486539.241
4489,688155.SH,20221018,3.3343,63553.767
301,000796.SZ,20221018,3.3259,94416.562
2495,301049.SZ,20221018,3.3201,39003.014
901,002412.SZ,20221018,3.3167,111948.593
4253,605008.SH,20221018,3.3068,38423.286
4705,688468.SH,20221018,3.3006,40870.196
672,002178.SZ,20221018,3.2967,243321.291
4050,603639.SH,20221018,3.2917,73962.258
1914,300443.SZ,20221018,3.2889,371233.368
4351,605507.SH,20221018,3.2845,220730.795
2494,301048.SZ,20221018,3.2825,69220.911
2592,301168.SZ,20221018,3.28,171745.613
4646,688338.SH,20221018,3.2762,55877.665
2000,300530.SZ,20221018,3.2726,43369.143
1276,002811.SZ,20221018,3.2672,49650.813
2580,301152.SZ,20221018,3.2665,377374.131
2527,301085.SZ,20221018,3.2652,40736.859
3483,600993.SH,20221018,3.2473,220683.57
1527,300039.SZ,20221018,3.2432,215826.614
4128,603790.SH,20221018,3.2393,16822.136
3944,603368.SH,20221018,3.2391,184402.706
4807,688697.SH,20221018,3.2381,128903.159
502,002003.SZ,20221018,3.2285,119336.179
1483,003036.SZ,20221018,3.2258,92456.009
1214,002742.SZ,20221018,3.2258,59026.677
2594,301171.SZ,20221018,3.2202,217743.051
1577,300092.SZ,20221018,3.2129,84722.362
635,002139.SZ,20221018,3.2106,480796.484
3850,603211.SH,20221018,3.2104,163318.719
4166,603867.SH,20221018,3.2072,126848.235
4766,688613.SH,20221018,3.2028,156194.595
1198,002726.SZ,20221018,3.2017,135726.509
1663,300181.SZ,20221018,3.1959,250699.2
4564,688237.SH,20221018,3.192,85304.632
3890,603283.SH,20221018,3.1758,367650.066
2260,300802.SZ,20221018,3.1569,131343.675
4169,603871.SH,20221018,3.1565,218726.188
3036,600422.SH,20221018,3.1528,210400.651
900,002411.SZ,20221018,3.1515,252277.654
3827,603179.SH,20221018,3.1282,184806.265
2245,300786.SZ,20221018,3.125,74960.884
4479,688133.SH,20221018,3.125,173472.596
2307,300850.SZ,20221018,3.1098,683253.878
971,002487.SZ,20221018,3.1039,950334.809
4715,688513.SH,20221018,3.0863,107785.631
1016,002534.SZ,20221018,3.0822,262586.267
935,002446.SZ,20221018,3.0818,1935796.428
125,000537.SZ,20221018,3.0722,324026.091
1205,002733.SZ,20221018,3.0719,286302.856
3849,603209.SH,20221018,3.0688,41755.394
3154,600580.SH,20221018,3.0636,420812.324
161,000586.SZ,20221018,3.0377,35034.843
2558,301120.SZ,20221018,3.036,169993.852
3413,600879.SH,20221018,3.0255,321415.204
4005,603566.SH,20221018,3.0088,116101.219
2701,430685.BJ,20221018,3.0058,100449.185
4313,605255.SH,20221018,3.0043,23747.907
3997,603538.SH,20221018,3.0,252894.458
2391,300939.SZ,20221018,2.9979,89727.904
2072,300604.SZ,20221018,2.9962,539262.27
3202,600636.SH,20221018,2.9904,423036.124
1549,300062.SZ,20221018,2.9874,166202.634
4834,688799.SH,20221018,2.9851,67348.607
2180,300715.SZ,20221018,2.9851,36250.959
2697,430476.BJ,20221018,2.9813,97042.58
2502,301057.SZ,20221018,2.9768,40381.781
4805,688690.SH,20221018,2.9576,251641.204
491,001332.SZ,20221018,2.949,316178.975
2550,301111.SZ,20221018,2.9452,116604.797
1990,300519.SZ,20221018,2.9375,68700.834
4349,605499.SH,20221018,2.9301,114594.093
4176,603882.SH,20221018,2.926,649517.459
915,002426.SZ,20221018,2.9197,643144.228
556,002058.SZ,20221018,2.916,30652.538
871,002382.SZ,20221018,2.9138,338267.394
4254,605009.SH,20221018,2.9111,64946.194
4808,688698.SH,20221018,2.905,34252.778
1175,002698.SZ,20221018,2.9005,216847.823
2486,301039.SZ,20221018,2.9004,171853.512
1207,002735.SZ,20221018,2.8962,52203.661
2517,301073.SZ,20221018,2.8943,124381.247
1633,300149.SZ,20221018,2.8942,112587.091
4777,688633.SH,20221018,2.8937,32709.402
3176,600603.SH,20221018,2.8921,269756.947
1631,300147.SZ,20221018,2.8902,85565.475
330,000833.SZ,20221018,2.8902,109465.317
918,002429.SZ,20221018,2.8818,87703.497
2622,301207.SZ,20221018,2.8801,142642.363
2567,301130.SZ,20221018,2.8793,78123.518
3903,603308.SH,20221018,2.8713,173046.768
1953,300482.SZ,20221018,2.8696,588406.112
3529,601126.SH,20221018,2.8649,475754.566
3484,600995.SH,20221018,2.8648,231150.976
2248,300789.SZ,20221018,2.8585,22444.435
4135,603806.SH,20221018,2.8471,615068.351
1735,300257.SZ,20221018,2.8445,233160.066
2051,300583.SZ,20221018,2.8434,37068.484
2967,600332.SH,20221018,2.8413,344932.994
2979,600350.SH,20221018,2.8369,83176.941
4140,603813.SH,20221018,2.8237,20379.112
2593,301169.SZ,20221018,2.8155,96364.866
1956,300485.SZ,20221018,2.8109,112274.792
3532,601137.SH,20221018,2.8079,510007.004
4946,873223.BJ,20221018,2.8061,14287.182
4279,605108.SH,20221018,2.8009,103517.051
2027,300558.SZ,20221018,2.7983,312634.108
1471,003022.SZ,20221018,2.7961,749254.598
464,001230.SZ,20221018,2.7886,159474.806
1379,002922.SZ,20221018,2.7812,168507.442
2747,600062.SH,20221018,2.7793,707684.234
719,002227.SZ,20221018,2.7778,47509.501
4365,688005.SH,20221018,2.7763,976498.618
3848,603208.SH,20221018,2.7744,71929.004
1032,002550.SZ,20221018,2.773,170303.835
332,000837.SZ,20221018,2.7719,999035.059
4702,688456.SH,20221018,2.7646,40773.236
2463,301015.SZ,20221018,2.7616,156860.353
1029,002547.SZ,20221018,2.7613,583090.014
2358,300902.SZ,20221018,2.7604,93290.269
4545,688217.SH,20221018,2.7597,40452.531
4012,603580.SH,20221018,2.7562,31181.288
1104,002625.SZ,20221018,2.7518,1278429.565
2290,300833.SZ,20221018,2.7509,61279.902
3870,603233.SH,20221018,2.7465,229725.332
126,000538.SZ,20221018,2.741,702654.653
581,002085.SZ,20221018,2.7397,177115.252
2542,301101.SZ,20221018,2.7353,68185.367
30,000038.SZ,20221018,2.7335,34654.993
420,000971.SZ,20221018,2.7322,12597.837
164,000590.SZ,20221018,2.7284,29833.46
4069,603678.SH,20221018,2.7275,229370.212
3339,600794.SH,20221018,2.7248,99277.695
1711,300233.SZ,20221018,2.7242,157435.948
4241,603991.SH,20221018,2.7159,14570.126
4137,603809.SH,20221018,2.6939,89031.429
3224,600662.SH,20221018,2.6882,86515.813
2504,301059.SZ,20221018,2.6815,42289.68
2207,300745.SZ,20221018,2.68,231608.023
3464,600970.SH,20221018,2.6775,247304.544
3889,603279.SH,20221018,2.6773,89569.723
2048,300580.SZ,20221018,2.6765,30915.784
1641,300158.SZ,20221018,2.6718,203836.327
251,000716.SZ,20221018,2.6639,723189.991
4064,603667.SH,20221018,2.6515,156809.602
4014,603585.SH,20221018,2.6474,18919.108
4199,603917.SH,20221018,2.6442,131200.599
3966,603439.SH,20221018,2.6403,77395.885
2247,300788.SZ,20221018,2.6388,46257.637
940,002453.SZ,20221018,2.6362,66347.841
283,000766.SZ,20221018,2.6263,56540.315
2789,600115.SH,20221018,2.621,255145.745
4224,603967.SH,20221018,2.6151,60868.265
2484,301037.SZ,20221018,2.6122,13447.889
3919,603328.SH,20221018,2.6034,42179.977
3167,600594.SH,20221018,2.6022,95893.458
2964,600329.SH,20221018,2.5963,178271.72
4790,688668.SH,20221018,2.5895,120571.298
2389,300937.SZ,20221018,2.5787,68835.82
2337,300881.SZ,20221018,2.5765,69819.4
4223,603966.SH,20221018,2.5758,115744.593
1042,002560.SZ,20221018,2.5751,640649.276
1899,300427.SZ,20221018,2.5739,120987.492
3611,601615.SH,20221018,2.5687,1371160.745
4631,688321.SH,20221018,2.5685,73148.915
385,000922.SZ,20221018,2.567,78796.362
4703,688459.SH,20221018,2.5641,189911.571
7,000009.SZ,20221018,2.56,1442248.875
4719,688519.SH,20221018,2.5568,28968.65
2169,300702.SZ,20221018,2.5534,89606.872
3596,601567.SH,20221018,2.5526,199388.031
4455,688108.SH,20221018,2.5424,63705.574
