,ts_code,trade_date,pct_chg,amount
2815,600149.SH,20221017,10.0164,138910.261
3332,600785.SH,20221017,10.0153,61671.95
682,002189.SZ,20221017,10.0144,83980.066
1281,002817.SZ,20221017,10.011,504598.243
493,001339.SZ,20221017,10.0092,251340.038
400,000948.SZ,20221017,10.0086,983459.785
921,002432.SZ,20221017,10.0064,2605662.364
1362,002903.SZ,20221017,10.0047,105640.42
1455,003005.SZ,20221017,10.0032,759900.671
1360,002901.SZ,20221017,10.0022,171794.486
3895,603297.SH,20221017,10.0,111301.224
3202,600636.SH,20221017,10.0,87436.034
980,002496.SZ,20221017,10.0,711880.019
475,001269.SZ,20221017,10.0,47681.291
4067,603676.SH,20221017,10.0,160442.089
723,002231.SZ,20221017,10.0,526263.908
1003,002520.SZ,20221017,10.0,409266.804
4056,603658.SH,20221017,9.9984,247489.39
3746,603052.SH,20221017,9.9978,207239.373
3666,601882.SH,20221017,9.9949,143747.391
1283,002819.SZ,20221017,9.9926,285459.514
884,002395.SZ,20221017,9.9916,398161.278
1408,002955.SZ,20221017,9.9912,472261.313
3797,603122.SH,20221017,9.9912,44736.32
4125,603787.SH,20221017,9.9903,56915.855
1453,003003.SZ,20221017,9.9893,30765.368
202,000638.SZ,20221017,9.9875,37555.33
3692,601975.SH,20221017,9.9808,1982985.568
1104,002625.SZ,20221017,9.9807,331363.294
1480,003032.SZ,20221017,9.9777,224905.984
3713,603011.SH,20221017,9.9765,364941.76
3178,600605.SH,20221017,9.976,427911.258
601,002105.SZ,20221017,9.9702,38349.216
332,000837.SZ,20221017,9.9648,404555.736
1405,002951.SZ,20221017,9.9626,53500.843
589,002093.SZ,20221017,9.9483,57773.003
740,002248.SZ,20221017,9.9455,47423.978
3963,603416.SH,20221017,9.9371,386366.007
751,002261.SZ,20221017,9.9359,235973.063
571,002075.SZ,20221017,9.9237,233504.389
4628,688320.SH,20221017,9.9146,105583.66
970,002486.SZ,20221017,9.9125,181116.363
666,002172.SZ,20221017,9.9034,680000.973
4624,688316.SH,20221017,9.8662,54243.639
4421,688072.SH,20221017,9.6551,479173.05
4602,688290.SH,20221017,9.634,61433.278
2257,300799.SZ,20221017,9.6107,221716.432
2687,301338.SZ,20221017,9.1493,144251.361
4164,603863.SH,20221017,9.1398,44731.32
2289,300832.SZ,20221017,9.1291,1771728.924
1304,002841.SZ,20221017,9.0226,422393.197
2612,301193.SZ,20221017,8.9035,75841.199
4747,688585.SH,20221017,8.6705,15485.401
4197,603915.SH,20221017,8.4911,203775.576
4419,688070.SH,20221017,8.388,63781.381
2302,300845.SZ,20221017,8.2793,93982.871
1596,300112.SZ,20221017,8.2519,125712.084
2764,600083.SH,20221017,8.2294,47439.013
860,002371.SZ,20221017,8.0576,4018423.585
2072,300604.SZ,20221017,8.0412,780572.178
4020,603595.SH,20221017,8.0392,403997.633
2721,600026.SH,20221017,7.9765,1445598.922
4465,688120.SH,20221017,7.9733,591868.982
2134,300667.SZ,20221017,7.962,84939.478
4468,688123.SH,20221017,7.9584,177966.904
4382,688023.SH,20221017,7.9285,148651.825
2697,430476.BJ,20221017,7.9044,122294.737
2617,301199.SZ,20221017,7.8947,213195.035
1896,300424.SZ,20221017,7.8466,144806.78
2679,301321.SZ,20221017,7.8385,58680.906
4586,688272.SH,20221017,7.791,15367.416
2566,301129.SZ,20221017,7.7601,56003.639
2477,301029.SZ,20221017,7.7361,212625.902
1738,300260.SZ,20221017,7.7342,583446.153
1925,300454.SZ,20221017,7.6605,543803.605
4921,838670.BJ,20221017,7.5461,8329.931
828,002338.SZ,20221017,7.5099,235682.884
1974,300503.SZ,20221017,7.5,199587.365
2026,300557.SZ,20221017,7.482,38832.391
1756,300278.SZ,20221017,7.4813,78643.424
2701,430685.BJ,20221017,7.4534,208426.034
84,000417.SZ,20221017,7.4519,139533.945
4753,688596.SH,20221017,7.4086,342648.201
2060,300592.SZ,20221017,7.3944,94739.317
4595,688282.SH,20221017,7.3773,41495.333
2650,301257.SZ,20221017,7.324,77460.172
2897,600243.SH,20221017,7.3048,95265.332
4576,688260.SH,20221017,7.2923,18550.745
4080,603690.SH,20221017,7.2682,382218.803
518,002020.SZ,20221017,7.2631,1006313.347
4584,688270.SH,20221017,7.2476,130404.383
2675,301313.SZ,20221017,7.2408,341673.735
2049,300581.SZ,20221017,7.1982,227051.058
1473,003025.SZ,20221017,7.1744,71995.678
1483,003036.SZ,20221017,7.1605,88807.647
2640,301231.SZ,20221017,7.1396,147358.13
3468,600976.SH,20221017,7.1092,491987.065
4463,688118.SH,20221017,7.0809,79545.336
1760,300282.SZ,20221017,7.0476,92435.477
4147,603823.SH,20221017,7.0139,88850.661
4735,688561.SH,20221017,6.985,182732.128
2926,600283.SH,20221017,6.9692,165109.365
1835,300359.SZ,20221017,6.962,173238.951
4482,688139.SH,20221017,6.9601,186715.742
1246,002778.SZ,20221017,6.9466,40538.605
4202,603920.SH,20221017,6.9396,155516.923
4477,688133.SH,20221017,6.8947,268572.98
2405,300955.SZ,20221017,6.89,50684.366
2239,300779.SZ,20221017,6.8676,23833.836
3661,601872.SH,20221017,6.8602,962640.969
98,000503.SZ,20221017,6.8548,489555.292
3309,600760.SH,20221017,6.8493,1340051.333
3244,600688.SH,20221017,6.8111,420356.008
2022,300553.SZ,20221017,6.8089,84500.551
4285,605123.SH,20221017,6.7569,321679.973
2276,300819.SZ,20221017,6.7476,77465.293
593,002097.SZ,20221017,6.6879,149856.187
3922,603331.SH,20221017,6.684,30964.712
3869,603232.SH,20221017,6.6838,155960.84
4632,688325.SH,20221017,6.6799,40921.62
1829,300353.SZ,20221017,6.6746,122970.021
2375,300921.SZ,20221017,6.6594,104960.258
4788,688668.SH,20221017,6.646,126442.002
2618,301200.SZ,20221017,6.6417,110687.286
1960,300489.SZ,20221017,6.5876,25170.722
2587,301161.SZ,20221017,6.5769,115784.672
4689,688401.SH,20221017,6.5677,70424.165
2070,300602.SZ,20221017,6.5663,144097.429
2356,300900.SZ,20221017,6.5593,176683.146
3834,603187.SH,20221017,6.5501,102584.435
4035,603612.SH,20221017,6.531,511158.39
2813,600143.SH,20221017,6.5107,444046.853
3807,603138.SH,20221017,6.4899,759699.252
829,002339.SZ,20221017,6.4516,384631.832
3731,603032.SH,20221017,6.4434,445718.489
3885,603269.SH,20221017,6.406,70136.775
2177,300711.SZ,20221017,6.4035,102837.198
4813,688722.SH,20221017,6.3753,85652.911
3780,603100.SH,20221017,6.3694,343939.541
1888,300416.SZ,20221017,6.3594,251559.055
58,000100.SZ,20221017,6.3415,1614956.355
1988,300517.SZ,20221017,6.3253,83119.43
1727,300249.SZ,20221017,6.3158,436282.083
2075,300607.SZ,20221017,6.3005,89010.801
1569,300083.SZ,20221017,6.2975,315229.48
4711,688510.SH,20221017,6.2538,31789.038
2589,301163.SZ,20221017,6.2521,71258.94
4713,688513.SH,20221017,6.214,86935.174
4565,688246.SH,20221017,6.2075,38646.391
3954,603388.SH,20221017,6.2069,131616.376
4767,688618.SH,20221017,6.1856,14106.096
1840,300366.SZ,20221017,6.1828,193996.815
1608,300124.SZ,20221017,6.1093,1936097.969
4653,688356.SH,20221017,6.0974,262346.732
2648,301248.SZ,20221017,6.0948,63434.594
1842,300369.SZ,20221017,6.0897,297679.211
4428,688080.SH,20221017,6.0836,27992.465
4677,688387.SH,20221017,6.0823,568592.758
4720,688526.SH,20221017,6.0699,63825.081
160,000584.SZ,20221017,6.0653,185330.261
1887,300415.SZ,20221017,6.0636,310927.221
2855,600195.SH,20221017,6.0452,347619.865
4172,603878.SH,20221017,6.0355,82485.486
4167,603868.SH,20221017,6.0267,124042.734
1605,300121.SZ,20221017,6.0105,199669.654
4114,603758.SH,20221017,6.0071,64389.515
997,002514.SZ,20221017,5.9972,1971020.893
1657,300174.SZ,20221017,5.9937,112630.367
529,002031.SZ,20221017,5.9859,728605.424
4607,688297.SH,20221017,5.9688,411657.101
4432,688085.SH,20221017,5.9649,271864.07
1261,002795.SZ,20221017,5.9623,745584.459
4409,688058.SH,20221017,5.9551,54325.769
1642,300159.SZ,20221017,5.9406,103878.037
116,000526.SZ,20221017,5.9229,81558.596
4406,688055.SH,20221017,5.8824,40365.231
4216,603950.SH,20221017,5.8608,150139.495
3795,603118.SH,20221017,5.8296,172765.933
2228,300768.SZ,20221017,5.826,67475.588
1676,300195.SZ,20221017,5.8182,47463.517
1515,300025.SZ,20221017,5.8091,44674.32
2670,301302.SZ,20221017,5.7831,67744.571
2028,300559.SZ,20221017,5.7823,180028.143
4806,688698.SH,20221017,5.7813,23700.62
543,002045.SZ,20221017,5.7793,934827.143
707,002214.SZ,20221017,5.7648,83599.647
1494,300003.SZ,20221017,5.7636,2145237.564
4554,688229.SH,20221017,5.7619,17470.802
2031,300562.SZ,20221017,5.7609,112659.725
1916,300445.SZ,20221017,5.7502,38521.597
1784,300306.SZ,20221017,5.7471,105353.212
1036,002554.SZ,20221017,5.7143,377226.27
1318,002857.SZ,20221017,5.6967,17134.649
2240,300780.SZ,20221017,5.6865,51222.172
3073,600483.SH,20221017,5.6452,248934.887
509,002010.SZ,20221017,5.6391,103407.494
1137,002658.SZ,20221017,5.6166,273727.396
2051,300583.SZ,20221017,5.6162,32346.128
2151,300684.SZ,20221017,5.6151,211702.991
491,001332.SZ,20221017,5.582,266450.264
1218,002747.SZ,20221017,5.5789,448130.609
2780,600106.SH,20221017,5.5556,78583.691
2258,300800.SZ,20221017,5.5511,31628.903
1430,002979.SZ,20221017,5.5405,65109.062
2604,301185.SZ,20221017,5.5283,79425.424
2678,301319.SZ,20221017,5.514,328775.954
66,000159.SZ,20221017,5.509,159444.235
2847,600186.SH,20221017,5.4902,239567.756
4606,688296.SH,20221017,5.4821,20962.853
4457,688112.SH,20221017,5.4766,206658.889
131,000544.SZ,20221017,5.4711,211567.216
4696,688428.SH,20221017,5.4696,397634.511
1390,002935.SZ,20221017,5.4691,144369.362
4034,603611.SH,20221017,5.4614,68589.691
4387,688029.SH,20221017,5.4591,783832.048
4109,603737.SH,20221017,5.4545,415402.901
2155,300688.SZ,20221017,5.4483,131707.826
4343,605378.SH,20221017,5.4444,41910.414
4472,688128.SH,20221017,5.4422,34199.856
1698,300220.SZ,20221017,5.4397,29795.545
4005,603566.SH,20221017,5.417,126464.271
211,000661.SZ,20221017,5.4001,3647270.747
2187,300722.SZ,20221017,5.389,115351.392
476,001270.SZ,20221017,5.3861,308913.539
915,002426.SZ,20221017,5.3846,242576.435
2020,300551.SZ,20221017,5.3753,209048.272
4890,835207.BJ,20221017,5.3503,27597.036
4920,838402.BJ,20221017,5.3501,174013.689
4371,688011.SH,20221017,5.3432,23930.054
4116,603766.SH,20221017,5.336,210757.237
4437,688090.SH,20221017,5.3307,35116.271
112,000521.SZ,20221017,5.3305,612057.049
2898,600246.SH,20221017,5.3228,149758.14
4217,603955.SH,20221017,5.3211,78950.957
2345,300889.SZ,20221017,5.3208,30918.591
1161,002683.SZ,20221017,5.3207,229098.849
1337,002877.SZ,20221017,5.3176,59998.356
973,002489.SZ,20221017,5.3165,459271.986
4267,605068.SH,20221017,5.3075,58035.483
928,002439.SZ,20221017,5.3037,565610.001
769,002279.SZ,20221017,5.3004,725046.064
2097,300629.SZ,20221017,5.2949,225026.29
3032,600418.SH,20221017,5.2632,2163549.522
2004,300534.SZ,20221017,5.2632,195637.697
2018,300549.SZ,20221017,5.2632,22294.092
4598,688286.SH,20221017,5.2618,32194.392
1332,002871.SZ,20221017,5.2374,291115.899
2365,300910.SZ,20221017,5.2344,317329.273
177,000606.SZ,20221017,5.2326,13493.066
1338,002878.SZ,20221017,5.2283,77480.929
2644,301236.SZ,20221017,5.2094,169933.416
4807,688699.SH,20221017,5.2045,95842.656
4361,688001.SH,20221017,5.1929,70564.679
4441,688095.SH,20221017,5.192,68268.797
1025,002543.SZ,20221017,5.1906,539245.514
1245,002777.SZ,20221017,5.1701,507065.578
4627,688319.SH,20221017,5.1688,41091.511
4553,688228.SH,20221017,5.1685,18397.322
238,000700.SZ,20221017,5.1546,187406.196
1176,002699.SZ,20221017,5.1447,9069.41
1310,002848.SZ,20221017,5.1444,129896.893
2788,600114.SH,20221017,5.137,128185.64
4779,688656.SH,20221017,5.1227,110371.979
103,000509.SZ,20221017,5.1213,64684.345
3162,600588.SH,20221017,5.1059,649327.159
2104,300636.SZ,20221017,5.1013,183522.813
146,000561.SZ,20221017,5.098,174072.754
79,000410.SZ,20221017,5.0877,29977.438
1214,002742.SZ,20221017,5.0847,59011.203
2113,300645.SZ,20221017,5.0789,46466.145
1726,300248.SZ,20221017,5.0767,260101.74
2066,300598.SZ,20221017,5.0633,303528.763
4373,688013.SH,20221017,5.0538,59380.832
4027,603603.SH,20221017,5.0403,102685.945
4659,688365.SH,20221017,5.0307,20674.691
2536,301095.SZ,20221017,5.016,375626.781
4665,688371.SH,20221017,5.011,95442.733
3172,600599.SH,20221017,5.0056,32432.106
4630,688322.SH,20221017,5.0037,46202.141
983,002499.SZ,20221017,5.0,11297.006
2944,600306.SH,20221017,5.0,1200.276
2759,600078.SH,20221017,4.9922,218195.81
1599,300115.SZ,20221017,4.9819,400436.831
3754,603063.SH,20221017,4.981,310035.309
760,002270.SZ,20221017,4.9808,164916.426
4635,688328.SH,20221017,4.9796,36098.581
1488,003041.SZ,20221017,4.9795,178831.38
2786,600112.SH,20221017,4.9793,68106.753
677,002184.SZ,20221017,4.9666,75490.896
1889,300417.SZ,20221017,4.9595,36739.331
3285,600734.SH,20221017,4.9569,44245.064
1239,002771.SZ,20221017,4.9526,49488.336
3223,600661.SH,20221017,4.9517,101447.434
4751,688590.SH,20221017,4.9474,29280.865
210,000659.SZ,20221017,4.9275,172667.517
4372,688012.SH,20221017,4.915,1118396.279
4386,688028.SH,20221017,4.9057,30973.048
1431,002980.SZ,20221017,4.899,182388.517
1607,300123.SZ,20221017,4.8913,85241.191
4176,603882.SH,20221017,4.8878,906074.846
1560,300074.SZ,20221017,4.8851,62373.86
4454,688109.SH,20221017,4.8831,12167.401
2991,600363.SH,20221017,4.8734,311628.826
1117,002638.SZ,20221017,4.8673,122073.423
1008,002526.SZ,20221017,4.8673,111434.714
1937,300466.SZ,20221017,4.8485,30333.954
2126,300659.SZ,20221017,4.8485,99935.035
480,001296.SZ,20221017,4.8435,220932.567
4780,688658.SH,20221017,4.8397,117077.0
1932,300461.SZ,20221017,4.8375,17269.866
4397,688045.SH,20221017,4.8294,47950.957
4452,688107.SH,20221017,4.8248,90831.687
1209,002737.SZ,20221017,4.8205,284408.635
1532,300044.SZ,20221017,4.8159,128440.024
3058,600462.SH,20221017,4.8128,12150.68
2021,300552.SZ,20221017,4.8091,70325.001
403,000951.SZ,20221017,4.797,152505.786
4699,688455.SH,20221017,4.7619,43809.002
1749,300271.SZ,20221017,4.7619,132378.178
3916,603324.SH,20221017,4.7595,95111.269
758,002268.SZ,20221017,4.7557,948631.857
4768,688619.SH,20221017,4.7537,12727.891
4113,603757.SH,20221017,4.7512,260778.92
2056,300588.SZ,20221017,4.7478,122290.172
261,000727.SZ,20221017,4.7368,108079.903
1479,003031.SZ,20221017,4.7287,125994.4
1725,300247.SZ,20221017,4.7222,148076.297
1713,300235.SZ,20221017,4.717,52893.93
484,001316.SZ,20221017,4.7083,223223.664
3256,600703.SH,20221017,4.7039,1496806.322
1428,002977.SZ,20221017,4.7024,47967.048
3335,600790.SH,20221017,4.6875,182391.111
4418,688069.SH,20221017,4.6844,19295.367
1081,002599.SZ,20221017,4.6729,83110.046
4528,688200.SH,20221017,4.6682,199293.331
1562,300076.SZ,20221017,4.6667,23388.826
4385,688027.SH,20221017,4.665,111684.01
4496,688165.SH,20221017,4.6541,22826.956
1009,002527.SZ,20221017,4.6512,73325.271
655,002161.SZ,20221017,4.6465,84171.891
2263,300806.SZ,20221017,4.6288,94704.204
2631,301218.SZ,20221017,4.6229,41169.598
4226,603969.SH,20221017,4.6211,321659.464
2663,301285.SZ,20221017,4.6174,223585.888
4710,688509.SH,20221017,4.5977,29736.29
3377,600836.SH,20221017,4.5959,51195.311
3889,603279.SH,20221017,4.5818,112598.745
2615,301197.SZ,20221017,4.5782,55023.717
1459,003009.SZ,20221017,4.5723,111634.077
4320,605287.SH,20221017,4.5643,120165.148
2217,300756.SZ,20221017,4.5637,16277.078
3339,600794.SH,20221017,4.5584,74388.552
4826,688786.SH,20221017,4.5552,57078.112
4095,603713.SH,20221017,4.5547,155943.127
1567,300081.SZ,20221017,4.5526,118911.386
4651,688353.SH,20221017,4.5467,125544.818
4666,688373.SH,20221017,4.5455,51537.789
4456,688111.SH,20221017,4.5437,1247050.621
4405,688053.SH,20221017,4.5417,47926.3
4227,603970.SH,20221017,4.5394,97685.689
2248,300789.SZ,20221017,4.5301,19179.392
3186,600615.SH,20221017,4.5263,32732.668
4314,605258.SH,20221017,4.5098,16540.566
2057,300589.SZ,20221017,4.5061,116185.139
2118,300651.SZ,20221017,4.5007,52362.758
2858,600198.SH,20221017,4.5,57805.768
954,002468.SZ,20221017,4.4978,676678.969
4168,603869.SH,20221017,4.4957,73109.883
4276,605098.SH,20221017,4.4953,52237.813
1366,002908.SZ,20221017,4.4803,300923.967
1227,002757.SZ,20221017,4.4747,61578.372
3769,603086.SH,20221017,4.4713,273888.244
1656,300173.SZ,20221017,4.4706,31537.966
3988,603519.SH,20221017,4.4697,56787.377
4365,688005.SH,20221017,4.4674,1438413.427
1293,002829.SZ,20221017,4.4664,111698.358
2462,301013.SZ,20221017,4.4444,35801.324
1844,300371.SZ,20221017,4.4426,21812.809
2451,301002.SZ,20221017,4.4399,25512.503
1771,300293.SZ,20221017,4.4318,42039.736
1519,300030.SZ,20221017,4.4286,74676.728
4562,688237.SH,20221017,4.4276,55850.669
4411,688060.SH,20221017,4.4162,17864.541
2677,301318.SZ,20221017,4.4142,137194.33
872,002383.SZ,20221017,4.414,191363.857
4544,688218.SH,20221017,4.404,103045.7
705,002212.SZ,20221017,4.3893,644587.87
507,002008.SZ,20221017,4.3708,680500.259
1923,300452.SZ,20221017,4.3662,210423.181
154,000571.SZ,20221017,4.3651,60368.953
2331,300875.SZ,20221017,4.3526,129241.377
1375,002918.SZ,20221017,4.3506,133598.56
1697,300219.SZ,20221017,4.3419,76374.357
1645,300162.SZ,20221017,4.3415,64346.767
2157,300690.SZ,20221017,4.3406,81950.786
3237,600679.SH,20221017,4.3379,17104.914
2440,300991.SZ,20221017,4.3369,30247.501
4213,603939.SH,20221017,4.333,405147.938
1707,300229.SZ,20221017,4.3315,165590.518
1247,002779.SZ,20221017,4.3282,10897.28
4581,688267.SH,20221017,4.3254,23112.539
4458,688113.SH,20221017,4.3197,17815.777
1389,002933.SZ,20221017,4.3182,37740.674
4364,688004.SH,20221017,4.3148,9571.478
4511,688182.SH,20221017,4.3124,28389.58
1162,002685.SZ,20221017,4.3033,653607.258
3102,600518.SH,20221017,4.3011,253001.813
3629,601698.SH,20221017,4.2802,128907.258
3240,600683.SH,20221017,4.277,174444.543
86,000420.SZ,20221017,4.2755,155264.645
665,002171.SZ,20221017,4.2676,216044.136
4396,688041.SH,20221017,4.2652,1243877.315
1088,002607.SZ,20221017,4.2601,741104.061
463,001229.SZ,20221017,4.2515,70573.646
4618,688310.SH,20221017,4.2512,33158.56
4489,688157.SH,20221017,4.2471,46449.382
4471,688127.SH,20221017,4.2354,60656.11
4561,688236.SH,20221017,4.2335,113625.266
644,002150.SZ,20221017,4.2254,77560.279
1513,300022.SZ,20221017,4.2222,50170.737
393,000931.SZ,20221017,4.2208,83418.418
4746,688580.SH,20221017,4.2188,100204.647
4423,688075.SH,20221017,4.2088,229008.791
3206,600640.SH,20221017,4.1989,125691.131
1388,002932.SZ,20221017,4.1908,385837.102
2094,300626.SZ,20221017,4.1872,17263.29
4541,688215.SH,20221017,4.1851,7314.653
2811,600139.SH,20221017,4.1841,119987.611
1154,002675.SZ,20221017,4.182,566081.162
1498,300007.SZ,20221017,4.1738,178539.533
2102,300634.SZ,20221017,4.1694,367950.546
3808,603139.SH,20221017,4.1687,35055.393
1131,002652.SZ,20221017,4.1667,26431.346
1812,300336.SZ,20221017,4.1667,27669.082
1352,002892.SZ,20221017,4.1541,63935.788
2504,301059.SZ,20221017,4.1406,42671.169
4224,603967.SH,20221017,4.1394,40775.159
209,000657.SZ,20221017,4.1394,276302.478
2885,600230.SH,20221017,4.1382,1019372.24
925,002436.SZ,20221017,4.1339,420960.986
1776,300298.SZ,20221017,4.1306,250765.026
2969,600335.SH,20221017,4.129,202606.192
3890,603283.SH,20221017,4.1129,306377.411
4060,603662.SH,20221017,4.1105,31245.582
2920,600276.SH,20221017,4.1063,5591331.348
4258,605020.SH,20221017,4.1018,123491.648
4608,688298.SH,20221017,4.097,456930.522
1748,300270.SZ,20221017,4.0892,16320.386
4388,688030.SH,20221017,4.0846,17590.784
2594,301171.SZ,20221017,4.0694,133945.613
1056,002574.SZ,20221017,4.0685,28098.455
857,002368.SZ,20221017,4.0659,355772.849
2753,600071.SH,20221017,4.0659,128375.957
4492,688160.SH,20221017,4.0641,52941.227
3022,600399.SH,20221017,4.0494,405698.113
1582,300097.SZ,20221017,4.0453,63850.516
4688,688400.SH,20221017,4.0408,121392.155
1537,300049.SZ,20221017,4.0361,300715.02
4612,688302.SH,20221017,4.0336,40014.762
4640,688333.SH,20221017,4.0288,121068.309
669,002175.SZ,20221017,4.023,380841.016
3131,600552.SH,20221017,4.0223,166769.361
1688,300209.SZ,20221017,4.0201,102885.587
4263,605056.SH,20221017,4.0161,24322.886
721,002229.SZ,20221017,4.0123,95265.253
2185,300720.SZ,20221017,4.0102,21924.811
1704,300226.SZ,20221017,4.0089,72395.792
1542,300054.SZ,20221017,4.0064,540366.372
4052,603650.SH,20221017,4.0057,210437.625
4072,603681.SH,20221017,4.0,60058.218
4936,871642.BJ,20221017,3.9941,2428.356
1861,300389.SZ,20221017,3.9914,45762.86
1912,300441.SZ,20221017,3.9867,31532.135
3394,600858.SH,20221017,3.9848,40819.097
1957,300486.SZ,20221017,3.9795,51408.853
1703,300225.SZ,20221017,3.9792,43115.007
3733,603035.SH,20221017,3.9781,222158.226
2953,600316.SH,20221017,3.9696,268620.554
2463,301015.SZ,20221017,3.9668,174426.086
1445,002995.SZ,20221017,3.9651,42813.812
4363,688003.SH,20221017,3.9612,97515.472
1514,300024.SZ,20221017,3.9604,189825.452
4434,688087.SH,20221017,3.9559,58684.728
4676,688386.SH,20221017,3.9535,29563.034
2077,300609.SZ,20221017,3.9464,48945.097
902,002413.SZ,20221017,3.9419,134792.754
3519,601100.SH,20221017,3.9378,367521.104
3297,600746.SH,20221017,3.937,52981.066
4346,605398.SH,20221017,3.937,40281.27
4571,688255.SH,20221017,3.9351,18657.754
4426,688078.SH,20221017,3.9337,25645.179
1742,300264.SZ,20221017,3.9252,74022.238
1634,300150.SZ,20221017,3.9164,30504.277
2656,301269.SZ,20221017,3.9152,863034.912
616,002120.SZ,20221017,3.9128,309207.766
1166,002689.SZ,20221017,3.912,216671.11
1387,002931.SZ,20221017,3.9117,16212.427
1850,300378.SZ,20221017,3.9053,98624.172
4004,603565.SH,20221017,3.9031,121363.647
1419,002967.SZ,20221017,3.8909,79901.364
373,000908.SZ,20221017,3.8806,107873.535
1820,300344.SZ,20221017,3.8793,45199.136
4786,688665.SH,20221017,3.8757,48104.227
4310,605218.SH,20221017,3.8726,20279.18
3255,600702.SH,20221017,3.8721,1406994.828
4722,688529.SH,20221017,3.8712,29774.295
2312,300855.SZ,20221017,3.8702,121213.901
1421,002969.SZ,20221017,3.8647,116685.709
123,000534.SZ,20221017,3.8621,144564.94
2624,301209.SZ,20221017,3.8559,65368.48
318,000818.SZ,20221017,3.8555,121719.5
2861,600201.SH,20221017,3.8554,224162.675
