,ts_code,trade_date,pct_chg,amount
4021,603551.SH,20221111,1.555,30860.749
3815,603116.SH,20221111,1.5504,18192.11
2402,300946.SZ,20221111,1.5502,82798.308
2761,600058.SH,20221111,1.5487,85397.129
2302,300840.SZ,20221111,1.5487,20910.954
2954,600295.SH,20221111,1.5457,152814.321
1977,300500.SZ,20221111,1.5447,29635.324
4463,688091.SH,20221111,1.5439,235007.128
1127,002643.SZ,20221111,1.5434,423666.566
3000,600352.SH,20221111,1.5419,146644.609
3824,603129.SH,20221111,1.5414,157529.197
2772,600072.SH,20221111,1.541,137906.154
3856,603187.SH,20221111,1.5405,79760.944
970,002481.SZ,20221111,1.5385,87407.566
3783,603076.SH,20221111,1.5363,138464.093
460,001226.SZ,20221111,1.536,47928.676
2984,600330.SH,20221111,1.5332,359996.355
616,002116.SZ,20221111,1.5317,74097.652
3328,600760.SH,20221111,1.5312,811099.827
1612,300123.SZ,20221111,1.5306,86746.15
2092,300618.SZ,20221111,1.5258,183864.384
2284,300822.SZ,20221111,1.5228,23452.474
3183,600590.SH,20221111,1.5198,101152.535
655,002157.SZ,20221111,1.5152,258849.373
3992,603458.SH,20221111,1.5152,53391.458
4307,605122.SH,20221111,1.5123,22757.802
4819,688667.SH,20221111,1.5085,54550.486
1139,002655.SZ,20221111,1.5084,64392.313
2957,600299.SH,20221111,1.5064,129371.971
4185,603860.SH,20221111,1.502,12493.073
4210,603897.SH,20221111,1.5018,123293.71
820,002325.SZ,20221111,1.5,72565.296
23,000030.SZ,20221111,1.4989,27503.927
3461,600927.SH,20221111,1.4986,116548.104
138,000552.SZ,20221111,1.497,165034.723
3372,600810.SH,20221111,1.4966,49045.84
67,000166.SZ,20221111,1.4963,309497.416
4039,603587.SH,20221111,1.4947,28648.389
25,000032.SZ,20221111,1.4925,1587279.118
258,000723.SZ,20221111,1.4925,391771.283
2235,300769.SZ,20221111,1.4908,518369.801
3243,600662.SH,20221111,1.4898,40443.03
3567,601198.SH,20221111,1.4888,239710.993
3389,600828.SH,20221111,1.4881,17232.38
412,000962.SZ,20221111,1.4878,49830.868
989,002500.SZ,20221111,1.487,169521.755
781,002286.SZ,20221111,1.4857,54027.587
949,002457.SZ,20221111,1.4833,61763.006
2819,600128.SH,20221111,1.4833,51534.17
674,002176.SZ,20221111,1.4831,1543437.538
660,002162.SZ,20221111,1.4815,96802.438
3112,600508.SH,20221111,1.481,231328.24
869,002375.SZ,20221111,1.4799,112081.077
1686,300200.SZ,20221111,1.4785,23179.5
731,002234.SZ,20221111,1.4784,426098.88
185,000617.SZ,20221111,1.4768,159572.803
538,002036.SZ,20221111,1.476,492413.419
2857,600177.SH,20221111,1.4754,122810.939
2730,600016.SH,20221111,1.4749,211510.322
3388,600827.SH,20221111,1.4747,132974.772
2774,600075.SH,20221111,1.4706,72022.446
4645,688309.SH,20221111,1.4706,5343.97
3507,600999.SH,20221111,1.4706,308324.12
578,002078.SZ,20221111,1.4677,264243.381
3953,603345.SH,20221111,1.4667,577360.161
661,002163.SZ,20221111,1.4665,124205.821
3018,600372.SH,20221111,1.4664,339457.238
506,002003.SZ,20221111,1.466,128745.399
4362,605368.SH,20221111,1.4649,69515.417
3773,603058.SH,20221111,1.4647,40862.589
3238,600655.SH,20221111,1.4641,93914.024
4589,688238.SH,20221111,1.463,143870.763
3003,600355.SH,20221111,1.462,76332.539
2922,600255.SH,20221111,1.4599,65577.896
1648,300160.SZ,20221111,1.4599,107327.76
1235,002759.SZ,20221111,1.4579,99951.288
1370,002906.SZ,20221111,1.4567,208722.043
2288,300826.SZ,20221111,1.4563,16768.511
377,000912.SZ,20221111,1.4553,74142.165
3083,600470.SH,20221111,1.454,67729.623
2299,300837.SZ,20221111,1.4531,38729.399
3270,600696.SH,20221111,1.453,55803.009
1465,003009.SZ,20221111,1.45,58176.785
207,000655.SZ,20221111,1.4472,56843.467
4096,603682.SH,20221111,1.4467,24165.081
1580,300089.SZ,20221111,1.4451,15362.281
3086,600477.SH,20221111,1.4423,189604.072
3630,601611.SH,20221111,1.4417,156942.46
562,002060.SZ,20221111,1.4379,640022.003
3532,601077.SH,20221111,1.4368,275899.576
1899,300421.SZ,20221111,1.4364,145751.242
839,002344.SZ,20221111,1.4354,60648.401
4445,688071.SH,20221111,1.4326,41342.3
3180,600587.SH,20221111,1.4324,448404.988
182,000612.SZ,20221111,1.4311,76203.561
769,002274.SZ,20221111,1.4304,64611.77
3069,600449.SH,20221111,1.4298,79726.155
451,001211.SZ,20221111,1.4298,27491.352
4249,603969.SH,20221111,1.4286,306926.114
3037,600395.SH,20221111,1.4265,311378.334
932,002438.SZ,20221111,1.4202,123129.013
3505,600997.SH,20221111,1.4184,154887.378
2789,600096.SH,20221111,1.4149,822561.412
3590,601319.SH,20221111,1.4141,307556.045
947,002455.SZ,20221111,1.4138,105859.074
4191,603869.SH,20221111,1.413,145502.136
3603,601388.SH,20221111,1.4124,94494.864
4279,605016.SH,20221111,1.4115,41722.618
3091,600482.SH,20221111,1.4102,104086.677
31,000039.SZ,20221111,1.4085,98805.686
707,002209.SZ,20221111,1.4052,108458.856
4063,603618.SH,20221111,1.4035,42602.5
3549,601127.SH,20221111,1.4019,1230222.598
4262,603989.SH,20221111,1.4015,39786.816
4489,688119.SH,20221111,1.3997,31684.511
2849,600167.SH,20221111,1.3997,32419.905
3273,600699.SH,20221111,1.3995,425573.696
3598,601366.SH,20221111,1.3986,18276.989
2738,600025.SH,20221111,1.3975,195418.496
3529,601066.SH,20221111,1.3972,691594.988
2157,300684.SZ,20221111,1.3956,105373.888
2786,600089.SH,20221111,1.3953,1324723.65
3681,601872.SH,20221111,1.3947,975772.318
2042,300567.SZ,20221111,1.3921,306199.244
4007,603515.SH,20221111,1.3906,26601.181
2199,300729.SZ,20221111,1.3904,154173.836
1360,002895.SZ,20221111,1.3895,141584.319
309,000806.SZ,20221111,1.3889,15372.311
2497,301046.SZ,20221111,1.3885,86696.193
1369,002905.SZ,20221111,1.3871,166895.591
476,001270.SZ,20221111,1.3853,269404.811
644,002145.SZ,20221111,1.385,230951.645
1887,300409.SZ,20221111,1.3836,183670.967
305,000800.SZ,20221111,1.3831,53062.087
2518,301069.SZ,20221111,1.3803,103658.348
3864,603198.SH,20221111,1.3771,450185.857
3931,603316.SH,20221111,1.3769,25333.194
2220,300752.SZ,20221111,1.3746,133258.677
4490,688120.SH,20221111,1.3719,424195.998
865,002371.SZ,20221111,1.3702,3257373.375
1155,002671.SZ,20221111,1.3699,33258.943
4805,688628.SH,20221111,1.3695,80749.628
3770,603055.SH,20221111,1.3684,45049.212
4395,688012.SH,20221111,1.3683,762098.651
2415,300960.SZ,20221111,1.3663,26006.762
1491,003038.SZ,20221111,1.3629,125783.872
3626,601606.SH,20221111,1.3612,139242.974
1768,300284.SZ,20221111,1.3582,81749.695
3534,601088.SH,20221111,1.3582,903632.61
350,000878.SZ,20221111,1.3578,460908.923
3475,600961.SH,20221111,1.3569,26617.997
3332,600765.SH,20221111,1.3565,617915.0
3811,603111.SH,20221111,1.3544,32512.272
422,000973.SZ,20221111,1.3544,48273.947
1419,002960.SZ,20221111,1.3514,158506.142
3254,600676.SH,20221111,1.3514,17953.393
1845,300365.SZ,20221111,1.3514,230388.334
4031,603569.SH,20221111,1.3499,69759.86
1298,002828.SZ,20221111,1.3498,128508.799
662,002164.SZ,20221111,1.3491,71841.984
3601,601375.SH,20221111,1.3477,177849.203
1332,002865.SZ,20221111,1.3473,716318.752
85,000419.SZ,20221111,1.3436,80914.542
561,002059.SZ,20221111,1.3413,278563.963
3362,600798.SH,20221111,1.3405,82533.595
1196,002717.SZ,20221111,1.3378,250087.6
4340,605268.SH,20221111,1.3348,18864.222
1998,300521.SZ,20221111,1.3345,45091.378
3060,600429.SH,20221111,1.3333,16334.625
230,000686.SZ,20221111,1.3333,123975.061
262,000728.SZ,20221111,1.3333,769045.763
3716,601990.SH,20221111,1.3333,439546.236
4080,603659.SH,20221111,1.3319,677423.766
3458,600918.SH,20221111,1.3314,169309.419
4868,830799.BJ,20221111,1.3314,4545.962
663,002165.SZ,20221111,1.3304,165957.314
2437,300983.SZ,20221111,1.328,12400.977
274,000752.SZ,20221111,1.3263,12590.632
4942,836826.BJ,20221111,1.3237,2300.351
1442,002985.SZ,20221111,1.3225,129327.893
1324,002857.SZ,20221111,1.3216,23013.7
3764,603045.SH,20221111,1.3205,36950.467
2577,301136.SZ,20221111,1.3204,40640.571
2112,300638.SZ,20221111,1.3193,119512.776
3211,600621.SH,20221111,1.3181,241953.803
2081,300607.SZ,20221111,1.3158,152363.148
1684,300198.SZ,20221111,1.3158,42511.232
2565,301122.SZ,20221111,1.3153,143151.198
3763,603043.SH,20221111,1.3146,105537.206
433,000988.SZ,20221111,1.3143,181505.457
1735,300251.SZ,20221111,1.3141,358889.716
4979,873223.BJ,20221111,1.3123,8352.987
4181,603855.SH,20221111,1.3118,23084.694
2808,600116.SH,20221111,1.3111,173871.93
3189,600597.SH,20221111,1.3105,110781.677
778,002283.SZ,20221111,1.3084,39337.35
2003,300527.SZ,20221111,1.3062,58772.681
3497,600987.SH,20221111,1.3043,68126.433
13,000017.SZ,20221111,1.3043,117214.213
3441,600888.SH,20221111,1.3033,181896.331
3710,601968.SH,20221111,1.2968,44951.15
4841,688701.SH,20221111,1.2961,18394.485
917,002423.SZ,20221111,1.2945,42171.389
1217,002739.SZ,20221111,1.2942,787197.435
3758,603038.SH,20221111,1.292,22000.137
291,000783.SZ,20221111,1.2915,230729.378
3331,600764.SH,20221111,1.29,48203.004
4214,603901.SH,20221111,1.2899,34681.272
2084,300610.SZ,20221111,1.2894,87428.524
1593,300103.SZ,20221111,1.2876,14910.848
4555,688201.SH,20221111,1.2869,129895.863
3277,600705.SH,20221111,1.2862,135611.581
1678,300192.SZ,20221111,1.2841,68898.199
3679,601868.SH,20221111,1.2821,662844.142
3555,601156.SH,20221111,1.2821,197447.778
3606,601399.SH,20221111,1.2821,85498.88
792,002297.SZ,20221111,1.2804,195846.461
3285,600714.SH,20221111,1.2793,16885.805
2362,300901.SZ,20221111,1.2793,21914.594
409,000959.SZ,20221111,1.2788,117594.299
574,002074.SZ,20221111,1.2786,829352.085
2754,600051.SH,20221111,1.2784,41703.695
683,002185.SZ,20221111,1.2731,285731.871
1310,002841.SZ,20221111,1.2698,114008.916
132,000545.SZ,20221111,1.269,75660.391
4740,688505.SH,20221111,1.2672,74327.767
1199,002721.SZ,20221111,1.2658,29639.56
4883,831768.BJ,20221111,1.2658,1348.344
4898,832876.BJ,20221111,1.2629,50940.279
2097,300623.SZ,20221111,1.2618,138108.125
544,002042.SZ,20221111,1.2618,57875.674
2154,300681.SZ,20221111,1.2615,111557.339
3908,603272.SH,20221111,1.261,25079.623
4586,688235.SH,20221111,1.2609,451202.362
807,002312.SZ,20221111,1.2573,225832.41
3636,601633.SH,20221111,1.2566,727916.735
3668,601816.SH,20221111,1.2552,398787.546
2882,600206.SH,20221111,1.2518,280428.715
2832,600148.SH,20221111,1.2518,21030.685
942,002449.SZ,20221111,1.25,182530.454
103,000509.SZ,20221111,1.2469,108394.32
4367,605388.SH,20221111,1.2463,42958.709
222,000677.SZ,20221111,1.2461,64608.212
3133,600531.SH,20221111,1.2456,175285.666
3854,603185.SH,20221111,1.244,1034619.155
725,002228.SZ,20221111,1.2422,17771.358
2197,300726.SZ,20221111,1.24,115421.587
899,002405.SZ,20221111,1.2386,571868.071
193,000628.SZ,20221111,1.2365,90612.578
3426,600872.SH,20221111,1.236,587277.078
3617,601568.SH,20221111,1.2346,99761.566
2989,600336.SH,20221111,1.2346,59366.903
750,002253.SZ,20221111,1.2328,368872.789
3888,603228.SH,20221111,1.2315,82330.204
3266,600691.SH,20221111,1.2308,35498.639
19,000026.SZ,20221111,1.2282,33556.888
4091,603677.SH,20221111,1.227,10824.138
3882,603221.SH,20221111,1.2255,12809.936
3139,600538.SH,20221111,1.2245,72060.481
911,002417.SZ,20221111,1.224,33036.85
88,000422.SZ,20221111,1.2211,296530.565
1429,002971.SZ,20221111,1.2208,45727.845
3097,600490.SH,20221111,1.2195,74896.419
2851,600169.SH,20221111,1.2146,48542.136
3465,600935.SH,20221111,1.2146,27566.328
4171,603825.SH,20221111,1.2129,738974.939
57,000099.SZ,20221111,1.2129,76870.248
210,000659.SZ,20221111,1.2048,29317.6
3080,600467.SH,20221111,1.2048,58680.975
1687,300201.SZ,20221111,1.2048,126475.864
2924,600257.SH,20221111,1.2048,71211.083
3780,603069.SH,20221111,1.2048,579858.325
1758,300274.SZ,20221111,1.2039,2618283.405
355,000885.SZ,20221111,1.2036,78141.63
224,000679.SZ,20221111,1.2024,41635.664
3153,600558.SH,20221111,1.1976,36773.958
3208,600618.SH,20221111,1.1952,54833.69
2477,301024.SZ,20221111,1.1952,29933.506
272,000750.SZ,20221111,1.1905,160874.151
2814,600122.SH,20221111,1.1905,12257.214
2410,300955.SZ,20221111,1.1876,45941.679
4135,603755.SH,20221111,1.1876,127590.521
2595,301166.SZ,20221111,1.187,140257.175
4648,688312.SH,20221111,1.1841,14984.413
2014,300538.SZ,20221111,1.1824,18308.761
1652,300164.SZ,20221111,1.182,66483.386
625,002125.SZ,20221111,1.1816,362933.85
3678,601866.SH,20221111,1.1811,153894.827
3693,601901.SH,20221111,1.1799,372814.351
1342,002876.SZ,20221111,1.1793,297026.007
3439,600886.SH,20221111,1.1788,157735.086
2714,430418.BJ,20221111,1.1777,2618.768
1420,002961.SZ,20221111,1.1773,41408.428
353,000882.SZ,20221111,1.1765,67883.949
4049,603602.SH,20221111,1.1765,68107.048
3580,601231.SH,20221111,1.1738,163622.34
354,000883.SZ,20221111,1.1737,101527.631
229,000685.SZ,20221111,1.173,61535.271
3707,601963.SH,20221111,1.1696,48738.558
3942,603328.SH,20221111,1.1696,50985.484
2635,301217.SZ,20221111,1.1682,55290.983
3508,601000.SH,20221111,1.1628,88320.622
2472,301019.SZ,20221111,1.1611,10322.201
3206,600616.SH,20221111,1.1609,47013.196
2820,600129.SH,20221111,1.1576,385168.56
1168,002686.SZ,20221111,1.157,56453.402
2181,300709.SZ,20221111,1.1549,123510.025
1742,300258.SZ,20221111,1.1521,64587.025
3342,600776.SH,20221111,1.1494,94260.734
4830,688683.SH,20221111,1.1494,17977.052
4936,836263.BJ,20221111,1.1494,2073.379
873,002379.SZ,20221111,1.1468,86622.966
2835,600151.SH,20221111,1.1458,118377.447
1435,002978.SZ,20221111,1.1453,59800.082
2583,301150.SZ,20221111,1.1448,90473.077
1599,300110.SZ,20221111,1.1442,438590.313
2903,600230.SH,20221111,1.1435,229266.306
2078,300604.SZ,20221111,1.1423,940259.339
665,002167.SZ,20221111,1.1419,102362.116
1323,002856.SZ,20221111,1.1407,26531.111
3629,601609.SH,20221111,1.1396,46782.247
2807,600115.SH,20221111,1.1385,381945.351
146,000561.SZ,20221111,1.1378,75084.267
1328,002861.SZ,20221111,1.1374,105586.036
1448,002991.SZ,20221111,1.1367,96866.273
3035,600392.SH,20221111,1.1364,588161.419
2653,301238.SZ,20221111,1.1364,147363.215
3013,600367.SH,20221111,1.1339,143864.801
365,000898.SZ,20221111,1.1321,66283.659
3261,600685.SH,20221111,1.1313,331564.321
356,000886.SZ,20221111,1.1312,76041.088
3040,600398.SH,20221111,1.1312,63306.228
4240,603955.SH,20221111,1.1308,64681.596
3076,600461.SH,20221111,1.1299,38529.377
3702,601939.SH,20221111,1.1299,456721.554
1497,003816.SZ,20221111,1.1278,250307.585
624,002124.SZ,20221111,1.1272,414918.998
3012,600366.SH,20221111,1.1268,145637.806
3715,601989.SH,20221111,1.1268,246270.536
417,000968.SZ,20221111,1.1259,147551.069
4764,688558.SH,20221111,1.1258,67828.764
3522,601018.SH,20221111,1.1236,44361.715
4403,688021.SH,20221111,1.1236,12724.114
4041,603589.SH,20221111,1.1236,296993.52
3699,601928.SH,20221111,1.1236,106720.808
3572,601212.SH,20221111,1.1236,100776.556
1049,002562.SZ,20221111,1.1215,207815.312
1796,300313.SZ,20221111,1.1164,39177.889
3483,600970.SH,20221111,1.1161,100234.262
60,000151.SZ,20221111,1.1152,189674.514
2766,600063.SH,20221111,1.1076,218915.201
4899,832885.BJ,20221111,1.1045,1507.412
2486,301033.SZ,20221111,1.1039,63413.893
3592,601328.SH,20221111,1.1038,413843.823
2039,300564.SZ,20221111,1.1032,15216.291
4808,688636.SH,20221111,1.1029,55390.642
155,000572.SZ,20221111,1.1029,143480.554
2716,430489.BJ,20221111,1.1006,1777.676
2912,600239.SH,20221111,1.0989,12002.393
2198,300727.SZ,20221111,1.0973,61659.034
135,000548.SZ,20221111,1.0965,57669.756
4127,603727.SH,20221111,1.0961,79260.588
1112,002628.SZ,20221111,1.0959,80464.896
3399,600839.SH,20221111,1.0949,125108.041
2976,600321.SH,20221111,1.0929,35062.095
3491,600981.SH,20221111,1.0909,37038.196
1027,002540.SZ,20221111,1.0909,54189.183
2004,300528.SZ,20221111,1.0886,81624.436
3586,601288.SH,20221111,1.087,1133491.211
1954,300477.SZ,20221111,1.085,112524.65
3518,601011.SH,20221111,1.084,89983.938
2746,600033.SH,20221111,1.083,33575.539
962,002471.SZ,20221111,1.083,105998.181
3046,600408.SH,20221111,1.083,24422.862
4971,871642.BJ,20221111,1.0825,912.826
4449,688076.SH,20221111,1.0824,173666.31
3248,600667.SH,20221111,1.0811,67935.422
3162,600568.SH,20221111,1.0811,15940.378
288,000778.SZ,20221111,1.0811,128632.865
4919,834765.BJ,20221111,1.0802,776.607
2974,600319.SH,20221111,1.0791,30675.678
2734,600020.SH,20221111,1.0791,33815.186
1173,002691.SZ,20221111,1.0791,23832.049
3720,601996.SH,20221111,1.0791,33376.709
3197,600605.SH,20221111,1.0772,228570.969
438,000996.SZ,20221111,1.0769,42757.516
2261,300798.SZ,20221111,1.0769,7403.807
3004,600356.SH,20221111,1.0767,24206.886
4151,603790.SH,20221111,1.0732,10335.097
1702,300218.SZ,20221111,1.0724,51145.019
3562,601177.SH,20221111,1.0714,18169.873
3533,601086.SH,20221111,1.0695,30762.177
2637,301219.SZ,20221111,1.0677,109846.226
3201,600610.SH,20221111,1.0667,95342.5
47,000065.SZ,20221111,1.0664,130835.187
971,002482.SZ,20221111,1.0638,26560.641
1315,002847.SZ,20221111,1.0627,96420.659
3796,603093.SH,20221111,1.0616,37805.371
3469,600941.SH,20221111,1.0611,487054.909
3252,600674.SH,20221111,1.061,141384.403
435,000990.SZ,20221111,1.0604,85715.056
3876,603215.SH,20221111,1.0579,33581.413
1136,002652.SZ,20221111,1.0563,30983.792
2824,600133.SH,20221111,1.0526,87617.216
2327,300865.SZ,20221111,1.0515,11864.42
3380,600819.SH,20221111,1.0504,24040.972
4368,605389.SH,20221111,1.0492,18217.643
3404,600846.SH,20221111,1.049,73343.382
1269,002797.SZ,20221111,1.0471,442516.827
3825,603131.SH,20221111,1.0467,36635.721
600,002100.SZ,20221111,1.0465,217705.023
1510,300013.SZ,20221111,1.046,125284.524
583,002083.SZ,20221111,1.046,52464.002
2959,600301.SH,20221111,1.0453,20119.589
2420,300965.SZ,20221111,1.0449,10670.537
248,000712.SZ,20221111,1.044,109297.755
4788,688599.SH,20221111,1.0425,1023549.655
3190,600598.SH,20221111,1.0424,364275.193
4502,688133.SH,20221111,1.041,94908.07
542,002040.SZ,20221111,1.0355,40077.53
3202,600611.SH,20221111,1.0345,14998.89
2065,300591.SZ,20221111,1.0331,40075.258
3614,601555.SH,20221111,1.0324,258913.398
1934,300457.SZ,20221111,1.0314,210487.311
1303,002833.SZ,20221111,1.0303,28354.165
285,000768.SZ,20221111,1.029,702545.674
3520,601015.SH,20221111,1.0288,89739.357
822,002327.SZ,20221111,1.0279,26258.186
1745,300261.SZ,20221111,1.0269,1291273.456
3352,600787.SH,20221111,1.0267,93670.731
3800,603098.SH,20221111,1.0263,59533.834
3103,600498.SH,20221111,1.0249,75452.256
3297,600727.SH,20221111,1.0249,40891.522
267,000735.SZ,20221111,1.0249,145678.851
2285,300823.SZ,20221111,1.0245,15145.136
1578,300087.SZ,20221111,1.0217,229405.191
252,000717.SZ,20221111,1.0204,33896.565
1349,002883.SZ,20221111,1.0204,57831.495
95,000488.SZ,20221111,1.0204,65528.999
4609,688268.SH,20221111,1.0199,123292.406
3760,603040.SH,20221111,1.0193,26021.164
2263,300800.SZ,20221111,1.018,23929.106
4867,688981.SH,20221111,1.0174,899883.857
4846,688728.SH,20221111,1.0161,60977.475
153,000570.SZ,20221111,1.0142,30798.08
2941,600279.SH,20221111,1.0127,23122.112
4725,688425.SH,20221111,1.0127,70619.625
4108,603699.SH,20221111,1.0101,100353.348
1094,002608.SZ,20221111,1.0101,34965.356
1966,300489.SZ,20221111,1.0076,24938.507
1249,002775.SZ,20221111,1.0076,21615.364
2196,300725.SZ,20221111,1.0056,368157.898
4743,688510.SH,20221111,1.0056,28427.407
367,000900.SZ,20221111,1.005,34522.332
4944,836892.BJ,20221111,1.0022,217.12
3588,601311.SH,20221111,1.0011,128729.234
2272,300810.SZ,20221111,1.0006,20602.945
732,002235.SZ,20221111,1.0,403017.393
3074,600459.SH,20221111,0.9988,106556.857
555,002053.SZ,20221111,0.9982,64259.527
3826,603132.SH,20221111,0.9977,38829.366
1804,300321.SZ,20221111,0.9963,9204.739
4940,836675.BJ,20221111,0.996,1143.221
2060,300586.SZ,20221111,0.9953,160272.606
3293,600722.SH,20221111,0.994,28331.766
575,002075.SZ,20221111,0.9926,109990.302
3181,600588.SH,20221111,0.9913,1237296.458
100,000505.SZ,20221111,0.9901,130485.394
2831,600143.SH,20221111,0.9901,188506.06
2783,600084.SH,20221111,0.9887,40528.186
2967,600310.SH,20221111,0.9868,40309.934
1054,002567.SZ,20221111,0.9859,367813.756
4275,605007.SH,20221111,0.9846,52592.988
3073,600458.SH,20221111,0.9836,88869.32
147,000563.SZ,20221111,0.9836,67755.065
4188,603866.SH,20221111,0.9836,73711.174
3561,601169.SH,20221111,0.9804,293565.614
4896,832566.BJ,20221111,0.9804,8302.709
281,000761.SZ,20221111,0.974,19896.858
3205,600615.SH,20221111,0.9737,47919.667
3605,601398.SH,20221111,0.9732,1144895.641
3047,600409.SH,20221111,0.9709,105623.742
4495,688126.SH,20221111,0.9709,172290.721
457,001218.SZ,20221111,0.9699,26767.602
165,000591.SZ,20221111,0.9695,270765.271
541,002039.SZ,20221111,0.9694,69837.647
2794,600101.SH,20221111,0.9688,178654.031
2988,600335.SH,20221111,0.9685,104305.471
2876,600198.SH,20221111,0.9677,59181.147
2965,600308.SH,20221111,0.9671,35540.916
39,000055.SZ,20221111,0.9671,104157.963
270,000738.SZ,20221111,0.9664,210342.873
4053,603607.SH,20221111,0.9658,21990.985
1157,002673.SZ,20221111,0.9646,172135.241
2277,300815.SZ,20221111,0.9644,35380.076
3985,603408.SH,20221111,0.9632,16227.831
2811,600119.SH,20221111,0.9631,24889.19
2768,600066.SH,20221111,0.9629,144779.681
2708,301389.SZ,20221111,0.9593,466660.388
664,002166.SZ,20221111,0.9579,544923.357
3129,600527.SH,20221111,0.9569,35341.925
4314,605155.SH,20221111,0.9566,15908.604
2987,600333.SH,20221111,0.956,50942.653
4947,837212.BJ,20221111,0.955,545.325
3476,600962.SH,20221111,0.9549,39892.261
1988,300511.SZ,20221111,0.9539,128404.307
10,000012.SZ,20221111,0.9537,465684.01
1984,300507.SZ,20221111,0.9524,75666.587
2817,600126.SH,20221111,0.9524,51637.536
194,000629.SZ,20221111,0.9524,1097509.651
4358,605339.SH,20221111,0.9519,15833.483
2408,300952.SZ,20221111,0.9507,25000.017
3644,601678.SH,20221111,0.9506,89416.747
1505,300008.SZ,20221111,0.9501,135686.399
3503,600995.SH,20221111,0.9476,173076.805
3959,603357.SH,20221111,0.9474,66561.105
737,002240.SZ,20221111,0.9472,764035.378
2430,300976.SZ,20221111,0.9471,38066.414
2128,300655.SZ,20221111,0.9464,220681.478
4641,688303.SH,20221111,0.946,477271.272
4925,835305.BJ,20221111,0.9443,3529.283
1895,300417.SZ,20221111,0.9443,15293.161
1875,300397.SZ,20221111,0.9434,116248.631
3157,600562.SH,20221111,0.9416,190170.634
2741,600028.SH,20221111,0.9412,525520.086
37,000049.SZ,20221111,0.9394,507819.069
2945,600283.SH,20221111,0.939,50018.008
3381,600820.SH,20221111,0.9363,103704.22
878,002384.SZ,20221111,0.9349,435267.874
368,000901.SZ,20221111,0.9346,106770.424
4706,688387.SH,20221111,0.9346,122847.795
2997,600348.SH,20221111,0.9346,636682.281
8,000010.SZ,20221111,0.9346,21584.087
760,002265.SZ,20221111,0.9332,125173.646
2735,600021.SH,20221111,0.9317,340395.66
1727,300243.SZ,20221111,0.9313,19121.382
3309,600739.SH,20221111,0.931,147241.229
2750,600038.SH,20221111,0.9303,226060.33
2955,600297.SH,20221111,0.9302,127883.473
671,002173.SZ,20221111,0.9296,428179.376
4572,688220.SH,20221111,0.9291,29650.881
4075,603650.SH,20221111,0.9262,267392.284
2934,600269.SH,20221111,0.9259,46316.153
2944,600282.SH,20221111,0.9259,145113.568
2639,301221.SZ,20221111,0.9251,64931.411
1143,002659.SZ,20221111,0.9238,108792.361
3587,601298.SH,20221111,0.9225,57814.479
3119,600516.SH,20221111,0.9217,239253.352
4599,688256.SH,20221111,0.9206,199451.104
4011,603519.SH,20221111,0.9205,22852.95
1405,002945.SZ,20221111,0.9194,220135.795
4452,688079.SH,20221111,0.9193,16823.619
4329,605196.SH,20221111,0.9174,112354.796
840,002345.SZ,20221111,0.9174,46422.025
1814,300332.SZ,20221111,0.9153,82763.666
3648,601696.SH,20221111,0.9141,702953.091
2889,600215.SH,20221111,0.9132,49265.329
2447,300993.SZ,20221111,0.9132,41062.917
689,002191.SZ,20221111,0.9126,271356.208
1720,300236.SZ,20221111,0.9115,70661.134
3276,600704.SH,20221111,0.9112,170656.648
648,002150.SZ,20221111,0.9112,132703.579
280,000759.SZ,20221111,0.9107,449187.613
4582,688231.SH,20221111,0.9103,90325.342
2791,600098.SH,20221111,0.9091,107923.672
4915,834475.BJ,20221111,0.9063,1179.179
746,002249.SZ,20221111,0.9058,117512.514
3049,600415.SH,20221111,0.905,200202.618
1811,300329.SZ,20221111,0.9036,26174.357
2368,300908.SZ,20221111,0.902,35688.616
3708,601965.SH,20221111,0.8991,101222.109
3489,600979.SH,20221111,0.8982,62851.56
3653,601717.SH,20221111,0.8982,184731.704
2286,300824.SZ,20221111,0.8939,11812.236
3056,600423.SH,20221111,0.8902,14780.597
2260,300797.SZ,20221111,0.8902,85334.865
4237,603948.SH,20221111,0.8891,24431.562
3452,600905.SH,20221111,0.8881,700499.755
1651,300163.SZ,20221111,0.8876,31773.684
768,002273.SZ,20221111,0.8871,227727.583
4392,688009.SH,20221111,0.8869,78943.001
3170,600577.SH,20221111,0.8869,146213.261
835,002340.SZ,20221111,0.8838,486355.686
570,002068.SZ,20221111,0.8832,344169.534
4807,688633.SH,20221111,0.8826,46736.9
3746,603025.SH,20221111,0.8818,39639.953
4194,603877.SH,20221111,0.8803,18413.439
505,002002.SZ,20221111,0.8798,194417.459
3841,603167.SH,20221111,0.8798,29862.684
926,002432.SZ,20221111,0.8795,2672226.266
705,002207.SZ,20221111,0.8794,96847.408
233,000691.SZ,20221111,0.8791,37263.613
2905,600232.SH,20221111,0.8787,24485.747
3034,600391.SH,20221111,0.8777,98862.974
1388,002926.SZ,20221111,0.8772,264642.024
790,002295.SZ,20221111,0.8772,28325.915
437,000995.SZ,20221111,0.8766,68987.698
1399,002938.SZ,20221111,0.8742,281078.513
4413,688032.SH,20221111,0.8742,496748.788
1523,300027.SZ,20221111,0.8734,167632.971
3728,603005.SH,20221111,0.8725,407901.839
2180,300708.SZ,20221111,0.8721,76281.01
