,index,ts_code,trade_date,pct_chg,amount
1335,246,000710.SZ,20221017,2.3425,94328.547
1336,2303,300846.SZ,20221017,2.3415,96653.981
1337,1815,300339.SZ,20221017,2.3372,843307.763
1338,2332,300876.SZ,20221017,2.3363,40232.813
1339,2473,301025.SZ,20221017,2.335,42971.519
1340,3524,601111.SH,20221017,2.3346,391250.926
1341,1638,300154.SZ,20221017,2.3339,12250.069
1342,869,002380.SZ,20221017,2.332,937942.517
1343,16,000021.SZ,20221017,2.3318,126073.0
1344,2011,300541.SZ,20221017,2.3316,102055.144
1345,3154,600580.SH,20221017,2.3312,234835.111
1346,1871,300399.SZ,20221017,2.3279,14746.391
1347,2260,300802.SZ,20221017,2.3278,132098.428
1348,4535,688208.SH,20221017,2.3248,145398.624
1349,1816,300340.SZ,20221017,2.3236,41808.098
1350,2362,300907.SZ,20221017,2.3195,12996.154
1351,2726,600031.SH,20221017,2.3192,933982.205
1352,2518,301075.SZ,20221017,2.3183,14707.509
1353,3685,601956.SH,20221017,2.3179,47687.168
1354,936,002448.SZ,20221017,2.3179,36539.466
1355,2527,301085.SZ,20221017,2.3128,22505.288
1356,1718,300240.SZ,20221017,2.3121,37389.374
1357,4317,605268.SH,20221017,2.3095,7451.764
1358,785,002295.SZ,20221017,2.3077,51123.773
1359,2244,300785.SZ,20221017,2.3077,282285.267
1360,1639,300155.SZ,20221017,2.3061,10307.367
1361,726,002234.SZ,20221017,2.306,297168.011
1362,3146,600571.SH,20221017,2.3047,85685.605
1363,2408,300958.SZ,20221017,2.3047,18404.464
1364,4855,831961.BJ,20221017,2.3018,3137.473
1365,2339,300883.SZ,20221017,2.2989,29706.932
1366,2524,301081.SZ,20221017,2.2979,10508.005
1367,137,000551.SZ,20221017,2.2976,53945.372
1368,974,002490.SZ,20221017,2.2968,444243.933
1369,2305,300848.SZ,20221017,2.2965,61746.968
1370,4701,688459.SH,20221017,2.2951,190324.849
1371,378,000913.SZ,20221017,2.2936,112238.907
1372,2010,300540.SZ,20221017,2.2901,24880.404
1373,34,000045.SZ,20221017,2.2901,66798.926
1374,673,002179.SZ,20221017,2.289,561979.501
1375,1799,300322.SZ,20221017,2.2883,51104.906
1376,547,002049.SZ,20221017,2.288,1143459.35
1377,3634,601718.SH,20221017,2.2876,165360.27
1378,4127,603789.SH,20221017,2.2872,21414.988
1379,2269,300812.SZ,20221017,2.2864,43832.35
1380,4186,603896.SH,20221017,2.2857,140415.04
1381,2479,301031.SZ,20221017,2.2854,81998.792
1382,2414,300964.SZ,20221017,2.2844,9448.898
1383,4626,688318.SH,20221017,2.2826,54775.695
1384,2539,301098.SZ,20221017,2.2824,17849.012
1385,3423,600889.SH,20221017,2.2822,14847.465
1386,4073,603682.SH,20221017,2.2814,16414.893
1387,2340,300884.SZ,20221017,2.2799,262860.342
1388,4151,603829.SH,20221017,2.2787,20985.739
1389,3109,600526.SH,20221017,2.277,21076.014
1390,2108,300640.SZ,20221017,2.2767,16076.807
1391,1441,002990.SZ,20221017,2.2737,29219.676
1392,1964,300493.SZ,20221017,2.2727,22692.911
1393,1073,002591.SZ,20221017,2.2727,86358.255
1394,1913,300442.SZ,20221017,2.2695,49363.912
1395,1355,002896.SZ,20221017,2.2692,457604.907
1396,2333,300877.SZ,20221017,2.2687,39403.286
1397,287,000777.SZ,20221017,2.2682,62502.724
1398,3893,603289.SH,20221017,2.2678,24265.807
1399,4800,688686.SH,20221017,2.2671,73190.736
1400,2602,301182.SZ,20221017,2.2671,8733.278
1401,1732,300254.SZ,20221017,2.2659,34880.01
1402,1710,300232.SZ,20221017,2.2648,46343.358
1403,871,002382.SZ,20221017,2.2646,210511.241
1404,4177,603883.SH,20221017,2.2628,277982.268
1405,562,002064.SZ,20221017,2.2624,175165.887
1406,49,000068.SZ,20221017,2.2613,120341.463
1407,823,002333.SZ,20221017,2.2599,34800.597
1408,3182,600610.SH,20221017,2.2591,72229.583
1409,4050,603639.SH,20221017,2.2582,37366.247
1410,4764,688613.SH,20221017,2.2562,180652.425
1411,3740,603042.SH,20221017,2.2549,63115.659
1412,4209,603933.SH,20221017,2.2541,9955.925
1413,4140,603813.SH,20221017,2.2535,11071.711
1414,3866,603228.SH,20221017,2.2523,82239.567
1415,4783,688661.SH,20221017,2.252,35995.868
1416,1359,002900.SZ,20221017,2.2519,27312.661
1417,4534,688207.SH,20221017,2.2517,27334.504
1418,1766,300288.SZ,20221017,2.2508,40701.085
1419,1679,300198.SZ,20221017,2.2508,31358.807
1420,3587,601399.SH,20221017,2.2508,87168.034
1421,798,002308.SZ,20221017,2.2422,274967.509
1422,2372,300918.SZ,20221017,2.2406,21728.846
1423,4145,603819.SH,20221017,2.2393,63094.142
1424,2387,300935.SZ,20221017,2.2391,41365.171
1425,4709,688508.SH,20221017,2.2375,52636.892
1426,3270,600718.SH,20221017,2.2374,135296.281
1427,2497,301051.SZ,20221017,2.2369,26550.473
1428,986,002502.SZ,20221017,2.2364,29771.529
1429,4074,603683.SH,20221017,2.234,83484.481
1430,2311,300854.SZ,20221017,2.2337,16284.293
1431,2360,300905.SZ,20221017,2.2319,13855.193
1432,1972,300501.SZ,20221017,2.2318,30787.283
1433,1898,300426.SZ,20221017,2.2298,13637.689
1434,1665,300183.SZ,20221017,2.2291,28507.455
1435,4105,603728.SH,20221017,2.2273,331746.932
1436,2941,600302.SH,20221017,2.2267,10832.116
1437,1618,300134.SZ,20221017,2.2251,60936.384
1438,1961,300490.SZ,20221017,2.2243,63001.494
1439,3759,603070.SH,20221017,2.2235,42850.452
1440,2172,300706.SZ,20221017,2.2233,61939.827
1441,608,002112.SZ,20221017,2.2222,117359.019
1442,4512,688183.SH,20221017,2.2222,13225.053
1443,4143,603817.SH,20221017,2.2222,27873.589
1444,3047,600444.SH,20221017,2.2205,25369.769
1445,809,002319.SZ,20221017,2.2201,28497.717
1446,3927,603337.SH,20221017,2.2198,24493.435
1447,1995,300525.SZ,20221017,2.2172,220704.916
1448,1692,300213.SZ,20221017,2.2133,25423.744
1449,591,002095.SZ,20221017,2.2131,22753.455
1450,681,002188.SZ,20221017,2.2099,53374.555
1451,512,002013.SZ,20221017,2.209,747436.519
1452,1770,300292.SZ,20221017,2.2082,62260.843
1453,1248,002780.SZ,20221017,2.2073,19091.351
1454,4100,603721.SH,20221017,2.207,50946.191
1455,953,002467.SZ,20221017,2.2059,101513.631
1456,1781,300303.SZ,20221017,2.2059,45247.175
1457,2649,301256.SZ,20221017,2.2059,30331.645
1458,2003,300533.SZ,20221017,2.2054,84176.794
1459,2413,300963.SZ,20221017,2.2037,40608.236
1460,765,002275.SZ,20221017,2.2017,71914.7
1461,1745,300267.SZ,20221017,2.2013,80373.896
1462,2951,600313.SH,20221017,2.201,817487.491
1463,1763,300285.SZ,20221017,2.1987,363073.947
1464,1550,300063.SZ,20221017,2.1978,29558.032
1465,3859,603220.SH,20221017,2.1968,17590.23
1466,1370,002912.SZ,20221017,2.1968,100515.585
1467,2285,300828.SZ,20221017,2.1964,47382.709
1468,1323,002862.SZ,20221017,2.1936,65616.596
1469,724,002232.SZ,20221017,2.1933,82967.579
1470,697,002204.SZ,20221017,2.1922,334090.665
1471,814,002324.SZ,20221017,2.1921,168887.62
1472,556,002058.SZ,20221017,2.1911,15535.255
1473,1278,002813.SZ,20221017,2.1901,42166.142
1474,1308,002846.SZ,20221017,2.1898,35090.61
1475,4918,838171.BJ,20221017,2.1891,22519.269
1476,2393,300941.SZ,20221017,2.1883,95120.949
1477,931,002442.SZ,20221017,2.1875,280313.475
1478,2280,300823.SZ,20221017,2.1855,9937.798
1479,4485,688151.SH,20221017,2.1855,38092.175
1480,4831,688798.SH,20221017,2.1839,83682.184
1481,1795,300318.SZ,20221017,2.1807,104510.288
1482,1357,002898.SZ,20221017,2.1801,30570.639
1483,4610,688300.SH,20221017,2.1795,44640.855
1484,3429,600898.SH,20221017,2.1779,15668.345
1485,1094,002613.SZ,20221017,2.1739,69981.015
1486,3010,600386.SH,20221017,2.1739,18952.992
1487,3133,600557.SH,20221017,2.1711,249272.016
1488,676,002183.SZ,20221017,2.17,186499.009
1489,4532,688205.SH,20221017,2.1683,49870.442
1490,438,000996.SZ,20221017,2.1667,19330.04
1491,1343,002883.SZ,20221017,2.1654,37555.061
1492,821,002331.SZ,20221017,2.1638,18239.177
1493,4792,688677.SH,20221017,2.163,289604.267
1494,4084,603698.SH,20221017,2.1613,22490.055
1495,3708,603005.SH,20221017,2.1605,286914.974
1496,2132,300665.SZ,20221017,2.1601,14070.21
1497,2438,300989.SZ,20221017,2.1591,5471.278
1498,1769,300291.SZ,20221017,2.1583,32576.753
1499,1504,300013.SZ,20221017,2.1583,54368.575
1500,4510,688181.SH,20221017,2.1583,19676.62
1501,4694,688418.SH,20221017,2.1583,14217.457
1502,4538,688211.SH,20221017,2.1559,9834.83
1503,4758,688601.SH,20221017,2.1559,102477.424
1504,1287,002823.SZ,20221017,2.1556,180334.126
1505,4237,603987.SH,20221017,2.1525,279718.08
1506,1637,300153.SZ,20221017,2.1521,25619.641
1507,836,002346.SZ,20221017,2.1489,35874.654
1508,2225,300765.SZ,20221017,2.147,65388.542
1509,3117,600535.SH,20221017,2.1463,152322.573
1510,451,001211.SZ,20221017,2.1455,9853.211
1511,4718,688520.SH,20221017,2.145,36403.23
1512,3113,600530.SH,20221017,2.1448,39708.125
1513,4014,603585.SH,20221017,2.1429,15257.3
1514,1655,300172.SZ,20221017,2.1413,38705.766
1515,401,000949.SZ,20221017,2.1407,47588.501
1516,2317,300860.SZ,20221017,2.139,39117.497
1517,492,001336.SZ,20221017,2.1382,140319.88
1518,4013,603583.SH,20221017,2.1339,37667.585
1519,2549,301110.SZ,20221017,2.13,22839.456
1520,2044,300576.SZ,20221017,2.1287,41598.675
1521,236,000697.SZ,20221017,2.1277,190134.007
1522,2565,301128.SZ,20221017,2.1277,34451.968
1523,2015,300546.SZ,20221017,2.1255,109940.025
1524,2024,300555.SZ,20221017,2.1246,16540.256
1525,1565,300079.SZ,20221017,2.1231,75203.669
1526,3249,600693.SH,20221017,2.1226,180662.783
1527,1048,002566.SZ,20221017,2.1223,75447.4
1528,2489,301042.SZ,20221017,2.1207,18988.3
1529,2931,600289.SH,20221017,2.1201,4777.728
1530,1931,300460.SZ,20221017,2.1191,43255.904
1531,703,002210.SZ,20221017,2.1186,76174.6
1532,2552,301113.SZ,20221017,2.1186,25710.967
1533,4119,603773.SH,20221017,2.1142,12193.546
1534,2092,300624.SZ,20221017,2.1139,51853.642
1535,4111,603739.SH,20221017,2.1137,11070.317
1536,4283,605118.SH,20221017,2.1127,10498.44
1537,790,002300.SZ,20221017,2.1118,150616.592
1538,1994,300523.SZ,20221017,2.1093,22564.821
1539,2545,301106.SZ,20221017,2.1082,10489.047
1540,2039,300570.SZ,20221017,2.1053,44230.663
1541,2758,600077.SH,20221017,2.1053,75302.142
1542,1199,002727.SZ,20221017,2.1053,379502.697
1543,686,002193.SZ,20221017,2.1053,27688.143
1544,3606,601606.SH,20221017,2.1024,184124.997
1545,647,002153.SZ,20221017,2.0991,95024.963
1546,1090,002609.SZ,20221017,2.0979,31259.811
1547,4337,605365.SH,20221017,2.0979,105213.555
1548,2470,301022.SZ,20221017,2.0974,8863.488
1549,1721,300243.SZ,20221017,2.0955,10833.468
1550,2761,600080.SH,20221017,2.0942,30590.323
1551,233,000691.SZ,20221017,2.093,25728.719
1552,30,000038.SZ,20221017,2.093,20622.571
1553,4569,688252.SH,20221017,2.0918,69775.795
1554,3835,603188.SH,20221017,2.0888,15628.2
1555,662,002168.SZ,20221017,2.0888,54826.023
1556,1262,002796.SZ,20221017,2.0882,54179.469
1557,978,002494.SZ,20221017,2.0882,15927.397
1558,3709,603006.SH,20221017,2.0882,12841.171
1559,172,000599.SZ,20221017,2.0833,28042.049
1560,2862,600202.SH,20221017,2.0833,27413.571
1561,1779,300301.SZ,20221017,2.0833,20880.482
1562,33,000042.SZ,20221017,2.0808,95690.512
1563,692,002199.SZ,20221017,2.0772,30147.379
1564,1416,002963.SZ,20221017,2.0743,12172.713
1565,2883,600228.SH,20221017,2.0741,22626.02
1566,4288,605136.SH,20221017,2.0713,68026.293
1567,1574,300088.SZ,20221017,2.0701,206571.415
1568,4928,839790.BJ,20221017,2.069,7170.257
1569,2775,600100.SH,20221017,2.069,107543.736
1570,2508,301063.SZ,20221017,2.0687,23628.946
1571,1945,300474.SZ,20221017,2.0684,267372.601
1572,1841,300368.SZ,20221017,2.0668,35935.777
1573,922,002433.SZ,20221017,2.0649,115592.077
1574,847,002357.SZ,20221017,2.0638,25263.406
1575,407,000957.SZ,20221017,2.0634,814611.342
1576,359,000889.SZ,20221017,2.0619,26035.715
1577,1975,300504.SZ,20221017,2.0612,34011.489
1578,134,000547.SZ,20221017,2.0608,274704.708
1579,4466,688121.SH,20221017,2.0606,15470.473
1580,1668,300187.SZ,20221017,2.0583,35448.9
1581,3799,603126.SH,20221017,2.0558,45784.257
1582,374,000909.SZ,20221017,2.0556,196731.659
1583,3433,600905.SH,20221017,2.0548,926607.482
1584,1006,002523.SZ,20221017,2.0548,50348.859
1585,2297,300840.SZ,20221017,2.0548,17150.053
1586,1612,300128.SZ,20221017,2.0528,40200.039
1587,2389,300937.SZ,20221017,2.0511,43861.855
1588,482,001309.SZ,20221017,2.049,59779.3
1589,285,000768.SZ,20221017,2.0478,905520.328
1590,661,002167.SZ,20221017,2.0472,73746.943
1591,3703,601999.SH,20221017,2.0446,13158.195
1592,1877,300405.SZ,20221017,2.0446,13007.202
1593,3956,603390.SH,20221017,2.0408,8784.111
1594,2081,300613.SZ,20221017,2.0408,117468.93
1595,2422,300972.SZ,20221017,2.0408,40022.774
1596,2112,300644.SZ,20221017,2.0408,7887.324
1597,3243,600686.SH,20221017,2.0408,282791.1
1598,4026,603602.SH,20221017,2.039,97045.561
1599,2845,600184.SH,20221017,2.039,50807.427
1600,4649,688350.SH,20221017,2.0373,12918.155
1601,3907,603315.SH,20221017,2.0364,25989.186
1602,1497,300006.SZ,20221017,2.0356,57565.69
1603,4736,688565.SH,20221017,2.0354,50795.993
1604,221,000676.SZ,20221017,2.0333,93601.426
1605,700,002207.SZ,20221017,2.0316,342910.132
1606,1378,002921.SZ,20221017,2.0308,43990.43
1607,2053,300585.SZ,20221017,2.0301,27582.813
1608,3368,600826.SH,20221017,2.0298,7601.883
1609,832,002342.SZ,20221017,2.0253,69723.492
1610,4206,603928.SH,20221017,2.0239,11175.976
1611,1622,300138.SZ,20221017,2.0233,91103.437
1612,4641,688335.SH,20221017,2.0233,7551.874
1613,1541,300053.SZ,20221017,2.0228,90422.611
1614,2658,301276.SZ,20221017,2.0227,39109.494
1615,924,002435.SZ,20221017,2.0225,69884.866
1616,2059,300591.SZ,20221017,2.0202,32507.944
1617,1919,300448.SZ,20221017,2.0161,25630.29
1618,739,002247.SZ,20221017,2.0161,20262.481
1619,1289,002825.SZ,20221017,2.0158,70109.338
1620,1363,002905.SZ,20221017,2.0155,53646.475
1621,2325,300868.SZ,20221017,2.0147,6386.616
1622,3973,603488.SH,20221017,2.0124,10568.977
1623,2974,600340.SH,20221017,2.008,92602.412
1624,3079,600491.SH,20221017,2.0073,54839.515
1625,2341,300885.SZ,20221017,2.0063,16355.176
1626,4345,605389.SH,20221017,2.0059,8472.287
1627,1573,300087.SZ,20221017,2.0041,166705.98
1628,2337,300881.SZ,20221017,2.0039,81224.149
1629,4552,688227.SH,20221017,2.0021,10744.91
1630,4443,688097.SH,20221017,2.0015,5561.399
1631,772,002282.SZ,20221017,2.0,27979.935
1632,1595,300111.SZ,20221017,2.0,35180.118
1633,224,000679.SZ,20221017,2.0,29808.258
1634,4042,603626.SH,20221017,2.0,38164.982
1635,2338,300882.SZ,20221017,1.9971,27641.962
1636,3118,600536.SH,20221017,1.9945,2674745.574
1637,1845,300373.SZ,20221017,1.9945,371839.289
1638,3175,600602.SH,20221017,1.9934,46327.583
1639,2411,300961.SZ,20221017,1.9928,14544.016
1640,1623,300139.SZ,20221017,1.9925,34478.096
1641,1005,002522.SZ,20221017,1.992,28633.087
1642,3481,600990.SH,20221017,1.9913,50295.891
1643,2485,301038.SZ,20221017,1.9906,49844.335
1644,1052,002570.SZ,20221017,1.9892,133505.553
1645,1342,002882.SZ,20221017,1.9847,370901.369
1646,2202,300739.SZ,20221017,1.9824,28939.997
1647,3253,600698.SH,20221017,1.9824,37252.084
1648,2717,600021.SH,20221017,1.9822,687723.542
1649,2633,301220.SZ,20221017,1.9811,31599.39
1650,2863,600203.SH,20221017,1.9802,36984.185
1651,1991,300520.SZ,20221017,1.9796,106762.71
1652,3150,600576.SH,20221017,1.9784,42432.892
1653,4727,688551.SH,20221017,1.9752,13007.933
1654,4321,605288.SH,20221017,1.9748,13136.605
1655,3767,603083.SH,20221017,1.9746,913112.392
1656,3124,600545.SH,20221017,1.9737,27353.169
1657,1474,003026.SZ,20221017,1.97,38786.551
1658,4698,688448.SH,20221017,1.9688,24218.932
1659,3174,600601.SH,20221017,1.9685,39124.101
1660,2569,301132.SZ,20221017,1.9684,53974.171
1661,200,000636.SZ,20221017,1.9663,112512.26
1662,2563,301126.SZ,20221017,1.9659,41318.408
1663,3684,601952.SH,20221017,1.9656,159381.218
1664,4246,603998.SH,20221017,1.9637,121753.893
1665,2871,600215.SH,20221017,1.9637,26974.135
1666,4794,688679.SH,20221017,1.9624,7963.164
1667,1427,002976.SZ,20221017,1.9616,211331.735
1668,1902,300430.SZ,20221017,1.9608,158854.273
1669,4148,603825.SH,20221017,1.9608,129478.682
1670,2595,301175.SZ,20221017,1.9576,62110.467
1671,1205,002733.SZ,20221017,1.9575,174538.039
1672,2100,300632.SZ,20221017,1.9571,45863.769
1673,645,002151.SZ,20221017,1.9565,116893.386
1674,1486,003039.SZ,20221017,1.9563,38663.484
1675,784,002294.SZ,20221017,1.956,379425.389
1676,513,002014.SZ,20221017,1.9557,19939.237
1677,1448,002998.SZ,20221017,1.9549,9790.576
1678,3029,600410.SH,20221017,1.9531,70749.223
1679,2117,300650.SZ,20221017,1.9517,82512.833
1680,2519,301076.SZ,20221017,1.9512,22544.18
1681,3838,603192.SH,20221017,1.9507,13695.401
1682,61,000153.SZ,20221017,1.9488,40403.298
1683,114,000524.SZ,20221017,1.9465,65359.092
1684,1380,002923.SZ,20221017,1.9458,34400.984
1685,176,000605.SZ,20221017,1.9449,33481.062
1686,995,002512.SZ,20221017,1.9444,71675.022
1687,2555,301117.SZ,20221017,1.944,55573.61
1688,1082,002600.SZ,20221017,1.9438,133115.372
1689,1134,002655.SZ,20221017,1.9426,50153.924
1690,1747,300269.SZ,20221017,1.9417,76561.292
1691,3506,601021.SH,20221017,1.9412,134009.544
1692,4801,688687.SH,20221017,1.9399,30437.254
1693,4740,688569.SH,20221017,1.9395,29026.398
1694,2852,600191.SH,20221017,1.9386,37452.411
1695,2409,300959.SZ,20221017,1.9369,21300.198
1696,563,002065.SZ,20221017,1.9366,136984.49
1697,2641,301233.SZ,20221017,1.9358,45722.925
1698,1917,300446.SZ,20221017,1.9334,25712.313
1699,2787,600113.SH,20221017,1.9324,31669.309
1700,4248,605001.SH,20221017,1.9324,16078.926
1701,4455,688110.SH,20221017,1.9315,55581.074
1702,3561,601231.SH,20221017,1.9312,181931.849
1703,38,000050.SZ,20221017,1.9296,68210.93
1704,1832,300356.SZ,20221017,1.9284,30223.732
1705,839,002349.SZ,20221017,1.9281,425602.492
1706,3616,601633.SH,20221017,1.9281,660594.182
1707,1546,300058.SZ,20221017,1.9272,143696.509
1708,2348,300892.SZ,20221017,1.9272,18111.189
1709,4024,603600.SH,20221017,1.927,39265.329
1710,4685,688396.SH,20221017,1.9263,159711.116
1711,2392,300940.SZ,20221017,1.9251,41270.631
1712,3072,600482.SH,20221017,1.9231,50525.138
1713,3877,603256.SH,20221017,1.9231,37514.999
1714,3602,601598.SH,20221017,1.9231,75590.351
1715,1962,300491.SZ,20221017,1.9215,24201.009
1716,2322,300865.SZ,20221017,1.921,7685.467
1717,2001,300531.SZ,20221017,1.9201,41147.938
1718,895,002406.SZ,20221017,1.919,17706.633
1719,806,002316.SZ,20221017,1.9169,25289.159
1720,807,002317.SZ,20221017,1.9167,301778.97
1721,1083,002601.SZ,20221017,1.9148,222790.284
1722,1279,002815.SZ,20221017,1.9139,56566.72
1723,812,002322.SZ,20221017,1.9139,18637.737
1724,2494,301048.SZ,20221017,1.9116,23916.189
1725,862,002373.SZ,20221017,1.908,55128.259
1726,1432,002981.SZ,20221017,1.9079,13921.118
1727,1946,300475.SZ,20221017,1.9068,20179.757
1728,2227,300767.SZ,20221017,1.9068,55821.984
1729,2062,300594.SZ,20221017,1.906,10735.562
1730,3104,600520.SH,20221017,1.9056,94745.824
1731,1744,300266.SZ,20221017,1.9048,49780.148
1732,4238,603988.SH,20221017,1.9038,20040.627
1733,1171,002694.SZ,20221017,1.9027,10152.99
1734,3264,600712.SH,20221017,1.9022,24495.963
1735,1750,300272.SZ,20221017,1.9011,31784.662
1736,2557,301119.SZ,20221017,1.9006,26390.522
1737,3748,603055.SH,20221017,1.9,54115.33
1738,1552,300066.SZ,20221017,1.8975,38882.215
1739,1872,300400.SZ,20221017,1.896,51825.003
1740,208,000656.SZ,20221017,1.8957,213130.589
1741,658,002164.SZ,20221017,1.8933,38725.398
1742,870,002381.SZ,20221017,1.8933,14286.142
1743,1855,300383.SZ,20221017,1.8913,118465.319
1744,2490,301043.SZ,20221017,1.89,4906.222
1745,1669,300188.SZ,20221017,1.8899,72144.904
1746,4464,688119.SH,20221017,1.8898,25020.214
1747,2251,300792.SZ,20221017,1.889,73305.566
1748,2665,301288.SZ,20221017,1.8879,18716.807
1749,3920,603329.SH,20221017,1.8857,92274.243
1750,1422,002970.SZ,20221017,1.8851,25298.616
1751,2300,300843.SZ,20221017,1.8836,14501.131
1752,1671,300190.SZ,20221017,1.8824,17354.971
1753,3642,601798.SH,20221017,1.8813,30179.165
1754,1141,002662.SZ,20221017,1.8809,30697.574
1755,3508,601038.SH,20221017,1.8809,63107.746
1756,1470,003021.SZ,20221017,1.8806,118225.266
1757,2669,301300.SZ,20221017,1.8805,48111.212
1758,614,002118.SZ,20221017,1.8797,371985.647
1759,3624,601678.SH,20221017,1.8797,110559.247
1760,4473,688129.SH,20221017,1.8797,5019.292
1761,1434,002983.SZ,20221017,1.8795,32609.975
1762,886,002397.SZ,20221017,1.8789,48764.886
1763,2009,300539.SZ,20221017,1.8785,40510.293
1764,617,002121.SZ,20221017,1.8785,595254.182
1765,2008,300538.SZ,20221017,1.8784,9303.44
1766,111,000520.SZ,20221017,1.8767,210988.301
1767,2096,300628.SZ,20221017,1.8753,150896.059
1768,1237,002768.SZ,20221017,1.875,115202.263
1769,4495,688163.SH,20221017,1.8739,28117.556
1770,3919,603328.SH,20221017,1.8721,23408.777
1771,1414,002961.SZ,20221017,1.8719,22889.037
1772,4818,688766.SH,20221017,1.8676,22240.67
1773,1415,002962.SZ,20221017,1.8667,91210.429
1774,3282,600731.SH,20221017,1.8642,59490.911
1775,841,002351.SZ,20221017,1.8634,50965.496
1776,964,002480.SZ,20221017,1.8622,112547.483
1777,458,001219.SZ,20221017,1.8621,64912.335
1778,951,002465.SZ,20221017,1.861,110681.44
1779,2514,301070.SZ,20221017,1.861,7087.186
1780,2736,600051.SH,20221017,1.8598,34712.305
1781,4444,688098.SH,20221017,1.8592,20298.421
1782,2400,300949.SZ,20221017,1.859,10465.135
1783,3123,600543.SH,20221017,1.8587,28055.191
1784,943,002456.SZ,20221017,1.8553,87480.03
1785,4106,603729.SH,20221017,1.8533,17009.007
1786,2791,600117.SH,20221017,1.8519,16878.683
1787,39,000055.SZ,20221017,1.8519,77073.236
1788,2789,600115.SH,20221017,1.848,116562.142
1789,1026,002544.SZ,20221017,1.8472,68309.615
1790,1944,300473.SZ,20221017,1.8462,40333.26
1791,4082,603696.SH,20221017,1.8454,42012.971
1792,4051,603648.SH,20221017,1.845,23442.857
1793,1874,300402.SZ,20221017,1.8445,77993.748
1794,1699,300221.SZ,20221017,1.8443,27158.373
1795,1221,002750.SZ,20221017,1.8437,399335.849
1796,2406,300956.SZ,20221017,1.843,12421.122
1797,1680,300199.SZ,20221017,1.8429,202821.634
1798,2068,300600.SZ,20221017,1.8428,25434.52
1799,687,002194.SZ,20221017,1.8418,131761.115
1800,855,002366.SZ,20221017,1.8416,50291.342
1801,2577,301149.SZ,20221017,1.84,15260.682
1802,1013,002531.SZ,20221017,1.8392,680511.125
1803,3260,600707.SH,20221017,1.8391,261304.578
1804,3351,600808.SH,20221017,1.8382,79182.538
1805,1606,300122.SZ,20221017,1.8371,1939340.083
1806,1502,300011.SZ,20221017,1.8349,16778.817
1807,3565,601258.SH,20221017,1.8349,93606.185
1808,1135,002656.SZ,20221017,1.8315,50616.073
1809,1617,300133.SZ,20221017,1.8307,113765.423
1810,2175,300709.SZ,20221017,1.8295,90247.59
1811,1495,300004.SZ,20221017,1.8282,22311.322
1812,553,002055.SZ,20221017,1.8274,70744.373
1813,3910,603318.SH,20221017,1.8262,963485.838
1814,4278,605100.SH,20221017,1.8254,7316.881
1815,3224,600662.SH,20221017,1.8248,42439.848
1816,1372,002915.SZ,20221017,1.8223,116095.23
1817,1566,300080.SZ,20221017,1.8219,70807.514
1818,4702,688466.SH,20221017,1.8217,4270.882
1819,1581,300096.SZ,20221017,1.8182,53574.703
1820,2156,300689.SZ,20221017,1.8182,25382.94
1821,710,002217.SZ,20221017,1.8182,26980.706
1822,2571,301135.SZ,20221017,1.8167,39808.969
1823,4002,603558.SH,20221017,1.8163,49789.771
1824,2186,300721.SZ,20221017,1.8158,99465.159
1825,3185,600613.SH,20221017,1.8149,30474.552
1826,2181,300716.SZ,20221017,1.8132,74865.772
1827,1929,300458.SZ,20221017,1.8128,177516.078
1828,3691,601969.SH,20221017,1.81,68333.086
1829,3947,603378.SH,20221017,1.8094,13706.905
1830,1128,002649.SZ,20221017,1.8044,127431.975
1831,1583,300098.SZ,20221017,1.8018,51129.342
1832,3132,600556.SH,20221017,1.8003,57270.453
1833,2499,301053.SZ,20221017,1.7989,9685.57
1834,2583,301156.SZ,20221017,1.7979,15500.025
1835,3544,601179.SH,20221017,1.7978,75822.867
1836,347,000869.SZ,20221017,1.7974,37535.12
1837,2929,600287.SH,20221017,1.7964,17518.588
1838,3908,603316.SH,20221017,1.7953,25567.072
1839,2807,600135.SH,20221017,1.7937,29368.124
1840,2424,300975.SZ,20221017,1.791,18880.545
1841,3526,601116.SH,20221017,1.7878,18052.673
1842,52,000078.SZ,20221017,1.7857,89909.325
1843,2281,300824.SZ,20221017,1.7857,10898.729
1844,3514,601086.SH,20221017,1.7857,142002.149
1845,1663,300181.SZ,20221017,1.7838,199745.594
1846,4877,833943.BJ,20221017,1.7836,6318.25
1847,3302,600753.SH,20221017,1.7827,44471.597
1848,3333,600787.SH,20221017,1.7822,73188.863
1849,1867,300395.SZ,20221017,1.782,353627.841
1850,3312,600764.SH,20221017,1.779,71045.833
1851,3879,603259.SH,20221017,1.7787,4810169.642
1852,1298,002835.SZ,20221017,1.7782,253755.437
1853,1517,300027.SZ,20221017,1.7778,73137.727
1854,307,000802.SZ,20221017,1.7766,24301.537
1855,1739,300261.SZ,20221017,1.7762,333688.484
1856,4280,605111.SH,20221017,1.7757,480461.347
1857,280,000759.SZ,20221017,1.7751,243420.753
1858,2262,300805.SZ,20221017,1.7699,14838.636
1859,2144,300677.SZ,20221017,1.7691,399803.16
1860,2737,600052.SH,20221017,1.7682,19499.307
1861,3868,603230.SH,20221017,1.7664,17222.609
1862,2394,300942.SZ,20221017,1.766,44177.296
1863,2635,301222.SZ,20221017,1.7658,26484.153
1864,1631,300147.SZ,20221017,1.7647,55421.405
